Source.Name,report_year,agency_id,ori,agency_name,state_abbr,primary_county_id,primary_county,population,nibrs_months_reported,icpsr_zip,icpsr_lat,icpsr_lng,coordinates
TX2004cde_agencies.csv,2004,19425,TX1350000,King County Sheriff's Office,TX,2749,King,257,0,79236,33.614159,-100.250548,"(33.614159, -100.250548)"
TX2004cde_agencies.csv,2004,19561,TX1730000,Motley County Sheriff's Office,TX,2787,Motley,1142,0,79244,34.057899,-100.793152,"(34.057899, -100.793152)"
TX2004cde_agencies.csv,2004,19209,TX0920500,Longview Police Department,TX,2706,Gregg,81842,12,75606,32.486397,-94.816276,"(32.486397, -94.816276)"
TX2004cde_agencies.csv,2004,19639,TX1990300,Heath Police Department,TX,2813,Rockwall,8176,12,75032,32.898054,-96.404396,"(32.898054, -96.404396)"
TX2004cde_agencies.csv,2004,19009,TX0570100,Addison Police Department,TX,2671,Dallas,16125,0,75001,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,19787,TX2340100,Canton Police Department,TX,2848,Van Zandt,3579,0,75103,32.558948,-95.836391,"(32.558948, -95.836391)"
TX2004cde_agencies.csv,2004,19103,TX0700600,Milford Police Department,TX,2685,Ellis,730,0,76670,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2004cde_agencies.csv,2004,19051,TX0600100,Cooper Police Department,TX,2674,Delta,1970,0,75432,33.385933,-95.67335,"(33.385933, -95.67335)"
TX2004cde_agencies.csv,2004,19058,TX0610800,Sanger Police Department,TX,2675,Denton,7768,0,76266,33.205005,-97.119046,"(33.205005, -97.119046)"
TX2004cde_agencies.csv,2004,19620,TX1910300,West Texas A&M University,TX,2805,Randall,0,0,79016,34.962529,-101.895547,"(34.962529, -101.895547)"
TX2004cde_agencies.csv,2004,19484,TX1530200,Tahoka Police Department,TX,2767,Lynn,2579,0,79373,33.178412,-101.818493,"(33.178412, -101.818493)"
TX2004cde_agencies.csv,2004,19332,TX1090000,Hill County Sheriff's Office,TX,2723,Hill,21440,0,76645,31.982681,-97.130668,"(31.982681, -97.130668)"
TX2004cde_agencies.csv,2004,19241,TX1010400,Deer Park Police Department,TX,2715,Harris,34131,0,77536,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2004cde_agencies.csv,2004,19022,TX0571500,Irving Police Department,TX,2671,Dallas,236465,0,75015,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,19677,TX2120300,Troup Police Department,TX,2826,Smith,1948,0,75789,32.375106,-95.268743,"(32.375106, -95.268743)"
TX2004cde_agencies.csv,2004,18977,TX0450300,Weimar Police Department,TX,2659,Colorado,2129,0,78962,29.595991,-96.508433,"(29.595991, -96.508433)"
TX2004cde_agencies.csv,2004,19326,TX1082400,Progreso Police Department,TX,2722,Hidalgo,5946,0,78579,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19298,TX1070000,Henderson County Sheriff's Office,TX,2721,Henderson,54564,0,75751,32.211633,-95.853418,"(32.211633, -95.853418)"
TX2004cde_agencies.csv,2004,19208,TX0920400,Kilgore Police Department,TX,2706,Gregg,15335,0,75663,32.486397,-94.816276,"(32.486397, -94.816276)"
TX2004cde_agencies.csv,2004,19551,TX1702000,Independent School District: Conroe,TX,2784,Montgomery,0,0,77301,30.299402,-95.504008,"(30.299402, -95.504008)"
TX2004cde_agencies.csv,2004,19384,TX1230500,Nederland Police Department,TX,2737,Jefferson,17141,0,77627,29.854,-94.149331,"(29.854, -94.149331)"
TX2004cde_agencies.csv,2004,19089,TX0670200,Eastland Police Department,TX,2681,Eastland,3838,0,76448,32.324645,-98.83656,"(32.324645, -98.83656)"
TX2004cde_agencies.csv,2004,19869,TXDPD0000,Dallas Police Department,TX,2671,Dallas,1301977,0,75215,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,18778,TX0080200,Sealy Police Department,TX,2622,Austin,6336,0,77474,29.891901,-96.27017,"(29.891901, -96.27017)"
TX2004cde_agencies.csv,2004,18889,TX0270100,Burnet Police Department,TX,2641,Burnet,6173,0,78611,30.78963,-98.201187,"(30.78963, -98.201187)"
TX2004cde_agencies.csv,2004,19219,TX0950100,Abernathy Police Department,TX,2709,Hale,2732,0,79311,34.068436,-101.822888,"(34.068436, -101.822888)"
TX2004cde_agencies.csv,2004,19817,TX2420100,Shamrock Police Department,TX,2856,Wheeler,2040,0,79079,35.392593,-100.253107,"(35.392593, -100.253107)"
TX2004cde_agencies.csv,2004,19336,TX1090600,Whitney Police Department,TX,2723,Hill,2085,0,76692,31.982681,-97.130668,"(31.982681, -97.130668)"
TX2004cde_agencies.csv,2004,19851,TX2490000,Wise County Sheriff's Office,TX,2863,Wise,46991,0,76234,33.219095,-97.653997,"(33.219095, -97.653997)"
TX2004cde_agencies.csv,2004,19693,TX2160000,Sterling County Sheriff's Office,TX,2830,Sterling,1398,0,76951,31.835774,-101.054911,"(31.835774, -101.054911)"
TX2004cde_agencies.csv,2004,19236,TX1000300,Sour Lake Police Department,TX,2714,Hardin,1775,0,77659,30.329612,-94.393149,"(30.329612, -94.393149)"
TX2004cde_agencies.csv,2004,19541,TX1700100,Conroe Police Department,TX,2784,Montgomery,68197,12,77301,30.299402,-95.504008,"(30.299402, -95.504008)"
TX2004cde_agencies.csv,2004,19543,TX1700800,Patton Village Police Department,TX,2784,Montgomery,1632,0,77372,30.299402,-95.504008,"(30.299402, -95.504008)"
TX2004cde_agencies.csv,2004,19169,TX0840600,Kemah Police Department,TX,2698,Galveston,2008,0,77565,29.228364,-94.895428,"(29.228364, -94.895428)"
TX2004cde_agencies.csv,2004,18811,TX0150700,Hill Country Village Police Department,TX,2629,Bexar,1066,0,78232,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2004cde_agencies.csv,2004,18819,TX0151500,Windcrest Police Department,TX,2629,Bexar,5800,0,78239,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2004cde_agencies.csv,2004,19802,TX2380000,Ward County Sheriff's Office,TX,2852,Ward,4120,0,79756,31.513069,-103.105113,"(31.513069, -103.105113)"
TX2004cde_agencies.csv,2004,19650,TX2020200,Pineland Police Department,TX,2816,Sabine,805,0,75968,31.3433,-93.851913,"(31.3433, -93.851913)"
TX2004cde_agencies.csv,2004,18943,TX0370300,Rusk Police Department,TX,2651,Cherokee,5585,0,75785,31.843872,-95.156345,"(31.843872, -95.156345)"
TX2004cde_agencies.csv,2004,18948,TX0380100,Childress Police Department,TX,2652,Childress,6084,0,79201,34.529337,-100.208336,"(34.529337, -100.208336)"
TX2004cde_agencies.csv,2004,18919,TX0311400,Texas State Technical College: Harlingen,TX,2645,Cameron,0,0,78550,26.102923,-97.478958,"(26.102923, -97.478958)"
TX2004cde_agencies.csv,2004,19628,TX1950200,Pecos Police Department,TX,2809,Reeves,9321,0,79772,31.308366,-103.712706,"(31.308366, -103.712706)"
TX2004cde_agencies.csv,2004,19154,TX0810000,Freestone County Sheriff's Office,TX,2695,Freestone,12239,0,75840,31.70126,-96.144487,"(31.70126, -96.144487)"
TX2004cde_agencies.csv,2004,19199,TX0910600,Whitesboro Police Department,TX,2705,Grayson,3877,0,76273,33.624508,-96.675699,"(33.624508, -96.675699)"
TX2004cde_agencies.csv,2004,19310,TX1080200,Donna Police Department,TX,2722,Hidalgo,16609,0,78537,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19151,TX0791300,Meadows Place Police Department,TX,2693,Fort Bend,4778,0,77477,29.526602,-95.771015,"(29.526602, -95.771015)"
TX2004cde_agencies.csv,2004,19277,TX1017100,Independent School District: Spring,TX,2715,Harris,0,0,77090,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2004cde_agencies.csv,2004,19215,TX0940200,Schertz Police Department,TX,2708,Guadalupe,38201,0,78154,29.583532,-97.948858,"(29.583532, -97.948858)"
TX2004cde_agencies.csv,2004,19313,TX1080500,Elsa Police Department,TX,2722,Hidalgo,6876,11,78543,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19203,TX0911900,Austin College,TX,2705,Grayson,0,0,75090,33.624508,-96.675699,"(33.624508, -96.675699)"
TX2004cde_agencies.csv,2004,19452,TX1440000,Lee County Sheriff's Office,TX,2758,Lee,10562,0,78942,30.321105,-96.976365,"(30.321105, -96.976365)"
TX2004cde_agencies.csv,2004,18934,TX0341400,Bloomburg Police Department,TX,2648,Cass,397,0,75556,33.083698,-94.357579,"(33.083698, -94.357579)"
TX2004cde_agencies.csv,2004,19026,TX0572000,Richardson Police Department,TX,2671,Dallas,111008,0,75083,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,18913,TX0310700,Primera Police Department,TX,2645,Cameron,4242,0,78552,26.102923,-97.478958,"(26.102923, -97.478958)"
TX2004cde_agencies.csv,2004,18879,TX0240000,Brooks County Sheriff's Office,TX,2638,Brooks,2268,0,78355,27.034994,-98.215276,"(27.034994, -98.215276)"
TX2004cde_agencies.csv,2004,19040,TX0575000,Hospital District: Dallas County,TX,2671,Dallas,0,0,75235,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,19111,TX0711100,El Paso Community College,TX,2684,El Paso,0,0,79998,31.766403,-106.24139,"(31.766403, -106.24139)"
TX2004cde_agencies.csv,2004,19745,TX2220000,Terrell County Sheriff's Office,TX,2836,Terrell,910,0,79848,30.232332,-102.072539,"(30.232332, -102.072539)"
TX2004cde_agencies.csv,2004,19629,TX1960000,Refugio County Sheriff's Office,TX,2810,Refugio,4477,0,78377,28.312716,-97.161366,"(28.312716, -97.161366)"
TX2004cde_agencies.csv,2004,19196,TX0910300,Pottsboro Police Department,TX,2705,Grayson,2231,0,75076,33.624508,-96.675699,"(33.624508, -96.675699)"
TX2004cde_agencies.csv,2004,19509,TX1580000,Marion County Sheriff's Office,TX,2769,Marion,8051,0,75657,32.798182,-94.356853,"(32.798182, -94.356853)"
TX2004cde_agencies.csv,2004,19520,TX1630000,Medina County Sheriff's Office,TX,2777,Medina,30032,0,78861,29.353661,-99.111085,"(29.353661, -99.111085)"
TX2004cde_agencies.csv,2004,18963,TX0430600,Plano Police Department,TX,2657,Collin,282968,12,75086,33.194745,-96.579846,"(33.194745, -96.579846)"
TX2004cde_agencies.csv,2004,19718,TX2202000,Mansfield Police Department,TX,2834,Tarrant,63684,0,76063,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2004cde_agencies.csv,2004,18955,TX0420100,Coleman Police Department,TX,2656,Coleman,4387,0,76834,31.914205,-99.346622,"(31.914205, -99.346622)"
TX2004cde_agencies.csv,2004,19317,TX1080900,Mercedes Police Department,TX,2722,Hidalgo,16788,0,78570,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,18797,TX0140500,Nolanville Police Department,TX,2628,Bell,4671,0,76559,31.042303,-97.481374,"(31.042303, -97.481374)"
TX2004cde_agencies.csv,2004,19747,TX2230100,Brownfield Police Department,TX,2837,Terry,9733,0,79316,33.171229,-102.339284,"(33.171229, -102.339284)"
TX2004cde_agencies.csv,2004,18971,TX0432600,Anna Police Department,TX,2657,Collin,11235,0,75409,33.194745,-96.579846,"(33.194745, -96.579846)"
TX2004cde_agencies.csv,2004,18854,TX0200400,Danbury Police Department,TX,2634,Brazoria,1767,0,77534,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2004cde_agencies.csv,2004,19822,TX2430500,Wichita Falls Police Department,TX,2857,Wichita,105186,0,76301,33.991103,-98.716851,"(33.991103, -98.716851)"
TX2004cde_agencies.csv,2004,18786,TX0110200,Elgin Police Department,TX,2625,Bastrop,8744,0,78621,30.100691,-97.310614,"(30.100691, -97.310614)"
TX2004cde_agencies.csv,2004,19472,TX1520000,Lubbock County Sheriff's Office,TX,2766,Lubbock,33099,12,79401,33.611469,-101.819944,"(33.611469, -101.819944)"
TX2004cde_agencies.csv,2004,19002,TX0540200,Lorenzo Police Department,TX,2668,Crosby,1148,0,79343,33.609144,-101.29871,"(33.609144, -101.29871)"
TX2004cde_agencies.csv,2004,19746,TX2230000,Terry County Sheriff's Office,TX,2837,Terry,3053,0,79316,33.171229,-102.339284,"(33.171229, -102.339284)"
TX2004cde_agencies.csv,2004,19784,TX2330000,Val Verde County Sheriff's Office,TX,2847,Val Verde,12982,0,78841,29.884961,-101.146646,"(29.884961, -101.146646)"
TX2004cde_agencies.csv,2004,19478,TX1520800,Wolfforth Police Department,TX,2766,Lubbock,4215,3,79382,33.611469,-101.819944,"(33.611469, -101.819944)"
TX2004cde_agencies.csv,2004,19150,TX0791200,Arcola Police Department,TX,2693,Fort Bend,1672,0,77583,29.526602,-95.771015,"(29.526602, -95.771015)"
TX2004cde_agencies.csv,2004,19607,TX1870400,Corrigan Police Department,TX,2801,Polk,1525,0,75939,30.784553,-94.837338,"(30.784553, -94.837338)"
TX2004cde_agencies.csv,2004,19636,TX1990000,Rockwall County Sheriff's Office,TX,2813,Rockwall,21484,12,75087,32.898054,-96.404396,"(32.898054, -96.404396)"
TX2004cde_agencies.csv,2004,19410,TX1290100,Forney Police Department,TX,2743,Kaufman,18314,12,75126,32.598944,-96.288378,"(32.598944, -96.288378)"
TX2004cde_agencies.csv,2004,19654,TX2050000,San Patricio County Sheriff's Office,TX,2819,San Patricio,17649,0,78387,28.011786,-97.517162,"(28.011786, -97.517162)"
TX2004cde_agencies.csv,2004,18951,TX0400000,Cochran County Sheriff's Office,TX,2654,Cochran,2892,0,79346,33.60844,-102.830449,"(33.60844, -102.830449)"
TX2004cde_agencies.csv,2004,19523,TX1630300,Hondo Police Department,TX,2777,Medina,9114,0,78861,29.353661,-99.111085,"(29.353661, -99.111085)"
TX2004cde_agencies.csv,2004,19399,TX1260600,Keene Police Department,TX,2740,Johnson,6168,1,76059,32.379784,-97.364952,"(32.379784, -97.364952)"
TX2004cde_agencies.csv,2004,19604,TX1860100,Fort Stockton Police Department,TX,2800,Pecos,8527,0,79735,30.770894,-102.71986,"(30.770894, -102.71986)"
TX2004cde_agencies.csv,2004,18904,TX0300100,Baird Police Department,TX,2644,Callahan,1476,0,79504,32.29315,-99.372249,"(32.29315, -99.372249)"
TX2004cde_agencies.csv,2004,18837,TX0170000,Borden County Sheriff's Office,TX,2631,Borden,656,0,79738,32.73859,-101.439199,"(32.73859, -101.439199)"
TX2004cde_agencies.csv,2004,19566,TX1750100,Corsicana Police Department,TX,2789,Navarro,24027,0,75110,32.04845,-96.476908,"(32.04845, -96.476908)"
TX2004cde_agencies.csv,2004,19833,TX2460200,Georgetown Police Department,TX,2860,Williamson,62264,12,78626,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2004cde_agencies.csv,2004,19274,TX1016700,Independent School District: Katy,TX,2715,Harris,0,0,77449,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2004cde_agencies.csv,2004,19367,TX1170000,Hutchinson County Sheriff's Office,TX,2731,Hutchinson,6962,0,79008,35.837047,-101.362746,"(35.837047, -101.362746)"
TX2004cde_agencies.csv,2004,19081,TX0650000,Donley County Sheriff's Office,TX,2679,Donley,3507,0,79226,34.955036,-100.815846,"(34.955036, -100.815846)"
TX2004cde_agencies.csv,2004,19577,TX1781500,Texas A&M University: Corpus Christi,TX,2792,Nueces,0,0,78412,27.738129,-97.518441,"(27.738129, -97.518441)"
TX2004cde_agencies.csv,2004,19080,TX0640100,Carrizo Springs Police Department,TX,2678,Dimmit,6110,0,78834,28.423587,-99.765871,"(28.423587, -99.765871)"
TX2004cde_agencies.csv,2004,18886,TX0260100,Caldwell Police Department,TX,2640,Burleson,4243,0,77836,30.493487,-96.622091,"(30.493487, -96.622091)"
TX2004cde_agencies.csv,2004,19101,TX0700400,Italy Police Department,TX,2685,Ellis,1888,0,76651,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2004cde_agencies.csv,2004,18959,TX0430200,Celina Police Department,TX,2657,Collin,7367,0,75009,33.194745,-96.579846,"(33.194745, -96.579846)"
TX2004cde_agencies.csv,2004,19512,TX1590100,Stanton Police Department,TX,2770,Martin,2933,0,79782,32.30983,-101.961836,"(32.30983, -101.961836)"
TX2004cde_agencies.csv,2004,19119,TX0720100,Dublin Police Department,TX,2686,Erath,3616,0,76446,32.238136,-98.222377,"(32.238136, -98.222377)"
TX2004cde_agencies.csv,2004,19264,TX1013900,University of Houston: Clearlake,TX,2715,Harris,0,0,77058,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2004cde_agencies.csv,2004,19225,TX0970100,Hamilton Police Department,TX,2711,Hamilton,2932,0,76531,31.706982,-98.111794,"(31.706982, -98.111794)"
TX2004cde_agencies.csv,2004,19635,TX1980300,Hearne Police Department,TX,2812,Robertson,4408,0,77859,31.025481,-96.514941,"(31.025481, -96.514941)"
TX2004cde_agencies.csv,2004,19023,TX0571600,Kleburg Police Department,TX,2671,Dallas,0,0,75253,27.438735,-97.66062,"(27.438735, -97.66062)"
TX2004cde_agencies.csv,2004,19148,TX0790700,Needville Police Department,TX,2693,Fort Bend,3087,0,77461,29.526602,-95.771015,"(29.526602, -95.771015)"
TX2004cde_agencies.csv,2004,19389,TX1240000,Jim Hogg County Sheriff's Office,TX,2738,Jim Hogg,5257,0,78361,27.041212,-98.700127,"(27.041212, -98.700127)"
TX2004cde_agencies.csv,2004,19835,TX2460400,Hutto Police Department,TX,2860,Williamson,22458,0,78634,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2004cde_agencies.csv,2004,18938,TX0360000,Chambers County Sheriff's Office,TX,2650,Chambers,29603,0,77514,29.703933,-94.668875,"(29.703933, -94.668875)"
TX2004cde_agencies.csv,2004,19037,TX0574400,Mountain View College,TX,2671,Dallas,0,0,75211,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,19516,TX1610200,Palacios Police Department,TX,2772,Matagorda,4638,0,77465,28.783341,-95.997755,"(28.783341, -95.997755)"
TX2004cde_agencies.csv,2004,18890,TX0270200,Marble Falls Police Department,TX,2641,Burnet,6212,12,78654,30.78963,-98.201187,"(30.78963, -98.201187)"
TX2004cde_agencies.csv,2004,19728,TX2203000,Keller Police Department,TX,2834,Tarrant,45009,0,76248,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2004cde_agencies.csv,2004,18958,TX0430100,Allen Police Department,TX,2657,Collin,96642,0,75013,33.194745,-96.579846,"(33.194745, -96.579846)"
TX2004cde_agencies.csv,2004,19003,TX0540300,Ralls Police Department,TX,2668,Crosby,1863,0,79357,33.609144,-101.29871,"(33.609144, -101.29871)"
TX2004cde_agencies.csv,2004,18845,TX0190300,Nash Police Department,TX,2633,Bowie,3188,0,75569,33.446051,-94.422375,"(33.446051, -94.422375)"
TX2004cde_agencies.csv,2004,19349,TX1120200,Sulphur Springs Police Department,TX,2726,Hopkins,16103,0,75482,33.148959,-95.565194,"(33.148959, -95.565194)"
TX2004cde_agencies.csv,2004,19615,TX1890100,Marfa Police Department,TX,2803,Presidio,1711,0,79843,30.005891,-104.261619,"(30.005891, -104.261619)"
TX2004cde_agencies.csv,2004,18850,TX0200000,Brazoria County Sheriff's Office,TX,2634,Brazoria,117448,0,77515,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2004cde_agencies.csv,2004,19748,TX2240000,Throckmorton County Sheriff's Office,TX,2838,Throckmorton,1606,0,76483,33.170712,-99.206137,"(33.170712, -99.206137)"
TX2004cde_agencies.csv,2004,19826,TX2450000,Willacy County Sheriff's Office,TX,2859,Willacy,8227,0,78580,26.481092,-97.584223,"(26.481092, -97.584223)"
TX2004cde_agencies.csv,2004,19751,TX2260000,Tom Green County Sheriff's Office,TX,2840,Tom Green,18042,0,76903,31.401594,-100.461374,"(31.401594, -100.461374)"
TX2004cde_agencies.csv,2004,19015,TX0570800,Desoto Police Department,TX,2671,Dallas,52609,0,75115,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2004cde_agencies.csv,2004,18985,TX0480000,Concho County Sheriff's Office,TX,2662,Concho,4048,0,76866,31.318865,-99.863648,"(31.318865, -99.863648)"
TX2004cde_agencies.csv,2004,19230,TX0990000,Hardeman County Sheriff's Office,TX,2713,Hardeman,3217,12,79252,34.289904,-99.745697,"(34.289904, -99.745697)"
TX2004cde_agencies.csv,2004,19440,TX1400300,Littlefield Police Department,TX,2755,Lamb,6129,0,79339,34.068861,-102.348018,"(34.068861, -102.348018)"
TX2004cde_agencies.csv,2004,19050,TX0600000,Delta County Sheriff's Office,TX,2674,Delta,5249,0,75432,33.385933,-95.67335,"(33.385933, -95.67335)"
TX2004cde_agencies.csv,2004,19470,TX1500500,Sunrise Beach Village Police Department,TX,2764,Llano,720,0,78643,30.707584,-98.68469,"(30.707584, -98.68469)"
TX2004cde_agencies.csv,2004,19783,TX2320200,Sabinal Police Department,TX,2846,Uvalde,1713,0,78881,29.35034,-99.761074,"(29.35034, -99.761074)"
TX2004cde_agencies.csv,2004,18979,TX0460100,New Braunfels Police Department,TX,2660,Comal,68641,0,78130,29.806091,-98.260554,"(29.806091, -98.260554)"
TX2004cde_agencies.csv,2004,19183,TX0860100,Fredericksburg Police Department,TX,2700,Gillespie,10971,0,78624,30.325079,-98.941851,"(30.325079, -98.941851)"
TX2004cde_agencies.csv,2004,19377,TX1210100,Jasper Police Department,TX,2735,Jasper,7638,0,75951,30.752932,-94.022294,"(30.752932, -94.022294)"
TX2004cde_agencies.csv,2004,19436,TX1390400,Paris Junior College,TX,2754,Lamar,0,0,75460,33.667263,-95.570348,"(33.667263, -95.570348)"
TX2004cde_agencies.csv,2004,18895,TX0280000,Caldwell County Sheriff's Office,TX,2642,Caldwell,19467,0,78644,29.840062,-97.630394,"(29.840062, -97.630394)"
TX2004cde_agencies.csv,2004,19441,TX1400400,Olton Police Department,TX,2755,Lamb,2143,0,79064,34.068861,-102.348018,"(34.068861, -102.348018)"
TX2004cde_agencies.csv,2004,19234,TX1000100,Kountze Police Department,TX,2714,Hardin,2089,0,77625,30.329612,-94.393149,"(30.329612, -94.393149)"
TX2004cde_agencies.csv,2004,19180,TX0850000,Garza County Sheriff's Office,TX,2699,Garza,6443,0,79356,33.183792,-101.301134,"(33.183792, -101.301134)"
TX2004cde_agencies.csv,2004,19004,TX0550000,Culberson County Sheriff's Office,TX,2669,Culberson,2239,0,79855,31.445908,-104.526945,"(31.445908, -104.526945)"
TX2004cde_agencies.csv,2004,19314,TX1080600,Hidalgo Police Department,TX,2722,Hidalgo,13732,0,78557,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19497,TX1551100,Robinson Police Department,TX,2775,Mclennan,11635,0,76706,31.549493,-97.201472,"(31.549493, -97.201472)"
TX2004cde_agencies.csv,2004,19496,TX1551000,Northcrest Police Department,TX,2775,Mclennan,0,0,76705,31.549493,-97.201472,"(31.549493, -97.201472)"
TX2004cde_agencies.csv,2004,19100,TX0700200,Ferris Police Department,TX,2685,Ellis,2523,0,75125,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2004cde_agencies.csv,2004,19408,TX1280200,Kenedy Police Department,TX,2742,Karnes,3463,0,78119,28.907618,-97.860767,"(28.907618, -97.860767)"
TX2004cde_agencies.csv,2004,19090,TX0670300,Gorman Police Department,TX,2681,Eastland,1040,0,76454,32.324645,-98.83656,"(32.324645, -98.83656)"
TX2004cde_agencies.csv,2004,18799,TX0140900,Central Texas College,TX,2628,Bell,0,0,76540,31.042303,-97.481374,"(31.042303, -97.481374)"
TX2004cde_agencies.csv,2004,19856,TX2500200,Hawkins Police Department,TX,2864,Wood,1290,0,75765,32.783588,-95.382166,"(32.783588, -95.382166)"
TX2004cde_agencies.csv,2004,19082,TX0650100,Clarendon Police Department,TX,2679,Donley,1953,0,79226,34.955036,-100.815846,"(34.955036, -100.815846)"
TX2004cde_agencies.csv,2004,19578,TX1781600,Independent School District: Corpus Christi,TX,2792,Nueces,0,0,78408,27.738129,-97.518441,"(27.738129, -97.518441)"
TX2004cde_agencies.csv,2004,19845,TX2470200,Poth Police Department,TX,2861,Wilson,2152,0,78147,29.173883,-98.086734,"(29.173883, -98.086734)"
TX2004cde_agencies.csv,2004,19588,TX1810500,West Orange Police Department,TX,2795,Orange,3456,0,77630,30.120918,-93.893358,"(30.120918, -93.893358)"
TX2004cde_agencies.csv,2004,18804,TX0141800,Salado Police Department,TX,2628,Bell,2133,0,76571,31.042303,-97.481374,"(31.042303, -97.481374)"
TX2004cde_agencies.csv,2004,19091,TX0670400,Ranger Police Department,TX,2681,Eastland,2450,0,76470,32.324645,-98.83656,"(32.324645, -98.83656)"
TX2004cde_agencies.csv,2004,19766,TX2272300,Mustang Ridge Police Department,TX,2841,Travis,983,0,78610,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2004cde_agencies.csv,2004,19841,TX2461800,Thrall Police Department,TX,2860,Williamson,922,0,76578,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2004cde_agencies.csv,2004,18793,TX0140100,Bartlett Police Department,TX,2860,Williamson,2765,0,76511,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2004cde_agencies.csv,2004,19585,TX1810200,Orange Police Department,TX,2795,Orange,18983,0,77630,30.120918,-93.893358,"(30.120918, -93.893358)"
TX2004cde_agencies.csv,2004,19319,TX1081100,Pharr Police Department,TX,2722,Hidalgo,76576,0,78577,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19299,TX1070100,Athens Police Department,TX,2721,Henderson,12844,0,75751,32.211633,-95.853418,"(32.211633, -95.853418)"
TX2004cde_agencies.csv,2004,19755,TX2270000,Travis County Sheriff's Office,TX,2841,Travis,202906,0,78767,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2004cde_agencies.csv,2004,19444,TX1410100,Lampasas Police Department,TX,2756,Lampasas,7353,4,76550,31.196731,-98.240889,"(31.196731, -98.240889)"
TX2004cde_agencies.csv,2004,19692,TX2150100,Breckenridge Police Department,TX,2829,Stephens,5494,0,76424,32.736306,-98.836119,"(32.736306, -98.836119)"
TX2004cde_agencies.csv,2004,19342,TX1100500,Anton Police Department,TX,2724,Hockley,1150,0,79313,33.605932,-102.343398,"(33.605932, -102.343398)"
TX2004cde_agencies.csv,2004,19198,TX0910500,Van Alstyne Police Department,TX,2705,Grayson,3265,0,75495,33.624508,-96.675699,"(33.624508, -96.675699)"
TX2004cde_agencies.csv,2004,19311,TX1080300,Edcouch Police Department,TX,2722,Hidalgo,3302,12,78538,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2004cde_agencies.csv,2004,19280,TX1017600,St. Thomas University,TX,2715,Harris,0,0,77006,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2004cde_agencies.csv,2004,19099,TX0700100,Ennis Police Department,TX,2685,Ellis,18885,0,75119,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2004cde_agencies.csv,2004,18843,TX0190000,Bowie County Sheriff's Office,TX,2633,Bowie,38422,0,75501,33.446051,-94.422375,"(33.446051, -94.422375)"
TX2004cde_agencies.csv,2004,19093,TX0680000,Ector County Sheriff's Office,TX,2682,Ector,42191,0,79760,31.865301,-102.542507,"(31.865301, -102.542507)"
TX2004cde_agencies.csv,2004,19595,TX1840100,Weatherford Police Department,TX,2798,Parker,28379,0,76086,32.777096,-97.805905,"(32.777096, -97.805905)"
TX2004cde_agencies.csv,2004,19177,TX0842100,Santa Fe Police Department,TX,2698,Galveston,12982,0,77510,29.228364,-94.895428,"(29.228364, -94.895428)"
TX2004cde_agencies.csv,2004,19346,TX1110300,Tolar Police Department,TX,2725,Hood,801,0,76476,32.430149,-97.831677,"(32.430149, -97.831677)"
