,incident_date
470,2010-01-28
471,2010-01-29
472,2010-01-28
473,2010-01-29
474,2010-01-28
475,2010-01-28
476,2010-01-29
477,2010-01-29
478,2010-01-29
479,2010-01-29
480,2010-01-09
481,2010-01-29
482,2010-01-29
483,2010-01-29
484,2010-01-29
485,2010-01-29
486,2010-01-30
487,2010-01-30
488,2010-01-30
489,2010-01-23
490,2010-01-29
491,2010-01-29
492,2010-01-30
493,2010-01-29
494,2010-01-30
495,2010-01-30
496,2010-01-30
497,2010-01-30
498,2010-01-30
499,2010-01-30
500,2010-01-30
501,2010-01-31
502,2010-01-24
503,2010-01-24
504,2010-01-31
505,2010-01-31
506,2010-01-31
507,2010-01-31
508,2010-01-31
509,2010-02-14
510,2010-02-14
511,2010-02-14
512,2010-02-14
513,2010-02-14
514,2010-02-13
515,2010-02-13
516,2010-02-13
517,2010-02-13
518,2010-02-14
519,2010-02-13
520,2010-02-13
521,2010-02-13
522,2010-02-14
523,2010-02-14
524,2010-02-14
525,2010-02-14
526,2010-02-14
527,2010-02-13
528,2010-02-14
529,2010-02-14
530,2010-02-14
531,2010-02-15
532,2010-02-15
533,2010-02-10
534,2010-02-13
535,2010-02-15
536,2010-02-15
537,2010-02-09
538,2010-02-15
539,2010-02-09
540,2010-02-12
541,2010-02-16
542,2010-02-08
543,2010-02-09
544,2010-02-09
545,2010-02-09
546,2010-02-08
547,2010-02-09
548,2010-02-09
549,2010-02-09
550,2010-02-09
551,2010-02-09
552,2010-02-09
553,2010-02-09
554,2010-02-09
555,2010-02-09
556,2010-02-09
557,2010-02-09
558,2010-02-10
559,2010-02-10
560,2010-02-10
561,2010-02-09
562,2010-02-10
563,2010-02-10
564,2010-02-08
565,2010-02-10
566,2010-02-09
567,2010-02-10
568,2010-02-10
569,2010-02-10
570,2010-02-09
571,2010-02-10
572,2010-02-10
573,2010-02-11
574,2010-02-10
575,2010-02-11
576,2010-02-11
577,2010-02-11
578,2010-02-11
579,2010-02-11
580,2010-02-10
581,2010-02-11
582,2010-02-11
583,2010-02-11
584,2010-02-11
585,2010-02-12
586,2010-02-12
587,2010-02-10
588,2010-02-12
589,2010-02-12
590,2010-02-12
591,2010-02-12
592,2010-02-12
593,2010-02-12
594,2010-02-12
595,2010-02-12
596,2010-02-12
597,2010-02-12
598,2010-02-12
599,2010-02-12
600,2010-02-13
601,2010-02-13
602,2010-02-13
603,2010-02-13
604,2010-02-12
605,2010-02-12
606,2010-02-12
607,2010-02-12
608,2010-02-13
609,2010-02-09
610,2010-02-13
611,2010-02-13
612,2010-02-13
613,2010-02-13
614,2010-02-13
615,2010-02-13
616,2010-02-13
617,2010-02-13
618,2010-02-13
619,2010-02-13
620,2010-02-13
621,2010-02-14
622,2010-02-14
623,2010-02-13
624,2010-02-26
625,2010-02-26
626,2010-02-26
627,2010-02-26
628,2010-02-25
629,2010-02-26
630,2010-02-26
631,2010-02-26
632,2010-02-26
633,2010-02-27
634,2010-02-27
635,2010-02-27
636,2010-02-26
637,2010-02-27
638,2010-02-27
639,2010-02-20
640,2010-02-27
641,2010-02-27
642,2010-02-27
643,2010-02-27
644,2010-02-25
645,2010-02-27
646,2010-02-27
647,2010-02-01
648,2010-02-01
649,2010-02-02
650,2010-02-02
651,2010-02-01
652,2010-02-02
653,2010-02-02
654,2010-02-02
655,2010-02-02
656,2010-02-02
657,2010-02-02
658,2010-02-02
659,2010-02-02
660,2010-02-02
661,2010-02-02
662,2010-02-02
663,2010-02-02
664,2010-02-02
665,2010-02-03
666,2010-02-03
667,2010-02-01
668,2010-02-03
669,2010-02-01
670,2010-02-03
671,2010-02-03
672,2010-02-02
673,2010-02-02
674,2010-02-03
675,2010-02-01
676,2010-02-03
677,2010-02-03
678,2010-02-03
679,2010-02-04
680,2010-02-03
681,2010-02-04
682,2010-02-04
683,2010-02-04
684,2010-02-03
685,2010-02-03
686,2010-02-03
687,2010-02-01
688,2010-02-04
689,2010-02-04
690,2010-02-04
691,2010-02-04
692,2010-02-05
693,2010-02-05
694,2010-02-05
695,2010-02-04
696,2010-02-02
697,2010-02-05
698,2010-02-05
699,2010-02-04
700,2010-02-05
701,2010-02-04
702,2010-02-05
703,2010-02-05
704,2010-02-05
705,2010-02-05
706,2010-02-05
707,2010-02-05
708,2010-02-06
709,2010-02-06
710,2010-02-06
711,2010-02-04
712,2010-02-05
713,2010-02-06
714,2010-02-06
715,2010-02-06
716,2010-02-06
717,2010-02-06
718,2010-02-06
719,2010-02-21
720,2010-02-21
721,2010-02-21
722,2010-02-21
723,2010-02-21
724,2010-02-21
725,2010-02-21
726,2010-02-21
727,2010-02-21
728,2010-02-21
729,2010-02-20
730,2010-02-21
731,2010-02-21
732,2010-02-20
733,2010-02-01
734,2010-02-01
735,2010-02-01
736,2010-02-01
737,2010-02-01
738,2010-02-01
739,2010-02-01
740,2010-02-06
741,2010-02-06
742,2010-02-06
743,2010-02-06
744,2010-02-06
745,2010-02-07
746,2010-02-27
747,2010-02-27
748,2010-02-27
749,2010-02-27
750,2010-02-26
751,2010-02-27
752,2010-02-28
753,2010-02-10
754,2010-02-27
755,2010-02-27
756,2010-02-28
757,2010-02-28
758,2010-02-28
759,2010-02-28
760,2010-02-28
761,2010-02-28
762,2010-02-14
763,2010-02-15
764,2010-02-15
765,2010-02-16
766,2010-02-15
767,2010-02-16
768,2010-02-16
769,2010-02-16
770,2010-02-16
771,2010-02-17
772,2010-02-17
773,2010-02-17
774,2010-02-16
775,2010-02-16
776,2010-02-05
777,2010-02-17
778,2010-02-16
779,2010-02-17
780,2010-02-17
781,2010-02-17
782,2010-02-16
783,2010-02-17
784,2010-02-16
785,2010-02-18
786,2010-02-18
787,2010-02-18
788,2010-02-18
789,2010-02-15
790,2010-02-13
791,2010-02-18
792,2010-02-18
793,2010-02-17
794,2010-02-18
795,2010-02-17
796,2010-02-18
797,2010-02-18
798,2010-02-18
799,2010-02-18
800,2010-02-18
801,2010-02-18
802,2010-02-18
803,2010-02-18
804,2010-02-18
805,2010-02-18
806,2010-02-18
807,2010-02-18
808,2010-02-19
809,2010-02-19
810,2010-02-19
811,2010-02-19
812,2010-02-19
813,2010-02-10
814,2010-02-18
815,2010-02-19
816,2010-02-13
817,2010-02-19
818,2010-02-19
819,2010-02-19
820,2010-02-19
821,2010-02-19
822,2010-02-19
823,2010-02-19
824,2010-02-19
825,2010-02-19
826,2010-02-19
827,2010-02-19
828,2010-02-20
829,2010-02-20
830,2010-02-20
831,2010-02-20
832,2010-02-21
833,2010-02-21
834,2010-02-21
835,2010-02-21
836,2010-02-21
837,2010-02-21
838,2010-02-22
839,2010-02-22
840,2010-02-22
841,2010-02-22
842,2010-02-22
843,2010-02-22
844,2010-02-16
845,2010-02-22
846,2010-02-01
847,2010-02-19
848,2010-02-21
849,2010-02-21
850,2010-02-22
851,2010-02-22
852,2010-02-21
853,2010-02-22
854,2010-02-22
855,2010-02-23
856,2010-02-23
857,2010-02-15
858,2010-02-23
859,2010-02-23
860,2010-02-23
861,2010-02-23
862,2010-02-23
863,2010-02-23
864,2010-02-23
865,2010-02-23
866,2010-02-23
867,2010-02-24
868,2010-02-24
869,2010-02-24
870,2010-02-23
871,2010-02-23
872,2010-02-23
873,2010-02-24
874,2010-02-24
875,2010-02-24
876,2010-02-24
877,2010-02-24
878,2010-02-24
879,2010-02-24
880,2010-02-24
881,2010-02-24
882,2010-02-24
883,2010-02-24
884,2010-02-24
885,2010-02-23
886,2010-02-24
887,2010-02-21
888,2010-02-21
889,2010-02-24
890,2010-02-07
891,2010-02-07
892,2010-02-07
893,2010-02-06
894,2010-02-06
895,2010-02-06
896,2010-02-25
897,2010-02-24
898,2010-02-24
899,2010-02-25
900,2010-02-21
901,2010-02-25
902,2010-02-24
903,2010-02-25
904,2010-02-25
905,2010-02-25
906,2010-02-25
907,2010-02-25
908,2010-02-26
909,2010-02-26
910,2010-02-25
911,2010-02-20
912,2010-02-26
913,2010-02-19
914,2010-02-26
915,2010-02-26
916,2010-02-26
917,2010-02-25
918,2010-02-18
919,2010-02-15
920,2010-02-15
921,2010-02-20
922,2010-02-19
923,2010-02-19
924,2010-02-19
925,2010-02-20
926,2010-02-20
927,2010-02-20
928,2010-02-20
929,2010-02-20
930,2010-02-20
931,2010-02-20
932,2010-02-19
933,2010-02-20
934,2010-02-20
935,2010-02-06
936,2010-02-06
937,2010-02-06
938,2010-02-07
939,2010-02-07
940,2010-02-07
941,2010-02-07
942,2010-02-07
943,2010-02-07
944,2010-02-07
945,2010-02-07
946,2010-02-07
947,2010-02-07
948,2010-02-08
949,2010-02-06
950,2010-02-07
951,2010-02-08
952,2010-02-08
953,2010-02-07
954,2010-02-08
955,2010-02-08
956,2010-02-07
957,2010-02-05
958,2010-02-01
959,2010-02-08
960,2010-02-08
961,2010-02-07
962,2010-02-08
963,2010-02-08
964,2010-02-07
965,2010-02-08
966,2010-02-08
967,2010-02-08
968,2010-02-08
969,2010-02-09
970,2010-02-09
971,2010-03-25
972,2010-03-25
973,2010-03-25
974,2010-03-25
975,2010-03-07
976,2010-03-25
977,2010-03-25
978,2010-03-25
979,2010-03-25
980,2010-03-25
981,2010-03-25
982,2010-03-25
983,2010-03-25
984,2010-03-25
985,2010-03-25
986,2010-03-25
987,2010-03-25
988,2010-03-25
989,2010-03-25
990,2010-03-25
991,2010-03-25
992,2010-03-25
993,2010-03-25
994,2010-03-25
995,2010-03-26
996,2010-03-25
997,2010-03-26
998,2010-03-26
999,2010-03-12
1000,2010-03-26
1001,2010-03-26
1002,2010-03-26
1003,2010-03-10
1004,2010-03-26
1005,2010-03-17
1006,2010-03-26
1007,2010-03-25
1008,2010-03-18
1009,2010-03-26
1010,2010-03-25
1011,2010-03-26
1012,2010-03-25
1013,2010-03-26
1014,2010-03-26
1015,2010-03-26
1016,2010-03-26
1017,2010-03-26
1018,2010-03-26
1019,2010-03-27
1020,2010-03-26
1021,2010-03-27
1022,2010-03-26
1023,2010-03-27
1024,2010-03-26
1025,2010-03-27
1026,2010-03-27
1027,2010-03-21
1028,2010-03-27
1029,2010-03-27
1030,2010-03-27
1031,2010-03-27
1032,2010-03-23
1033,2010-03-27
1034,2010-03-27
1035,2010-03-27
1036,2010-03-28
1037,2010-03-28
1038,2010-03-28
1039,2010-03-28
1040,2010-03-28
1041,2010-03-28
1042,2010-03-28
1043,2010-03-28
1044,2010-03-27
1045,2010-03-24
1046,2010-03-28
1047,2010-03-28
1048,2010-03-28
1049,2010-03-28
1050,2010-03-28
1051,2010-03-25
1052,2010-03-28
1053,2010-03-28
1054,2010-03-28
1055,2010-03-29
1056,2010-03-29
1057,2010-03-29
1058,2010-03-29
1059,2010-03-29
1060,2010-03-29
1061,2010-03-29
1062,2010-03-25
1063,2010-03-28
1064,2010-03-28
1065,2010-03-29
1066,2010-03-25
1067,2010-03-29
1068,2010-03-26
1069,2010-03-27
1070,2010-03-29
1071,2010-03-29
1072,2010-03-29
1073,2010-03-24
1074,2010-03-29
1075,2010-03-15
1076,2010-03-13
1077,2010-03-29
1078,2010-03-29
1079,2010-03-30
1080,2010-03-30
1081,2010-03-30
1082,2010-03-20
1083,2010-03-26
1084,2010-03-17
1085,2010-03-30
1086,2010-03-30
1087,2010-03-27
1088,2010-03-30
1089,2010-03-29
1090,2010-03-30
1091,2010-03-30
1092,2010-03-31
1093,2010-03-31
1094,2010-03-31
1095,2010-03-31
1096,2010-03-30
1097,2010-03-30
1098,2010-03-30
1099,2010-03-30
1100,2010-03-31
1101,2010-03-31
1102,2010-03-31
1103,2010-03-31
1104,2010-03-31
1105,2010-03-24
1106,2010-03-30
1107,2010-03-31
1108,2010-03-31
1109,2010-03-31
1110,2010-03-31
1111,2010-03-31
1112,2010-03-31
1113,2010-03-31
1114,2010-03-31
1115,2010-03-21
1116,2010-03-21
1117,2010-03-21
1118,2010-03-22
1119,2010-03-22
1120,2010-03-22
1121,2010-03-22
1122,2010-03-21
1123,2010-03-21
1124,2010-03-22
1125,2010-03-21
1126,2010-03-21
1127,2010-03-21
1128,2010-03-22
1129,2010-03-22
1130,2010-03-22
1131,2010-03-22
1132,2010-03-21
1133,2010-03-22
1134,2010-03-22
1135,2010-03-22
1136,2010-03-22
1137,2010-03-23
1138,2010-03-22
1139,2010-03-23
1140,2010-03-23
1141,2010-03-22
1142,2010-03-23
1143,2010-03-22
1144,2010-03-22
1145,2010-03-22
1146,2010-03-23
1147,2010-03-23
1148,2010-03-24
1149,2010-03-23
1150,2010-03-23
1151,2010-03-24
1152,2010-03-22
1153,2010-03-23
1154,2010-03-24
1155,2010-03-19
1156,2010-03-20
1157,2010-03-24
1158,2010-03-24
1159,2010-03-24
1160,2010-03-10
1161,2010-03-24
1162,2010-03-24
1163,2010-03-24
1164,2010-03-21
1165,2010-03-24
1166,2010-03-24
1167,2010-03-24
1168,2010-03-24
1169,2010-03-25
1170,2010-03-25
1171,2010-03-25
1172,2010-03-25
1173,2010-03-21
1174,2010-03-25
1175,2010-03-24
1176,2010-03-25
1177,2010-03-25
1178,2010-03-19
1179,2010-03-25
1180,2010-03-25
1181,2010-03-25
1182,2010-03-21
1183,2010-03-20
1184,2010-03-21
1185,2010-03-21
1186,2010-03-20
1187,2010-03-20
1188,2010-03-21
1189,2010-03-21
1190,2010-03-21
1191,2010-03-21
1192,2010-03-21
1193,2010-03-12
1194,2010-03-13
1195,2010-03-13
1196,2010-03-13
1197,2010-03-13
1198,2010-03-13
1199,2010-03-13
1200,2010-03-13
1201,2010-03-13
1202,2010-03-13
1203,2010-03-13
1204,2010-03-13
1205,2010-03-13
1206,2010-03-14
1207,2010-03-14
1208,2010-03-14
1209,2010-03-14
1210,2010-03-14
1211,2010-03-14
1212,2010-03-14
1213,2010-03-14
1214,2010-03-14
1215,2010-03-14
1216,2010-03-14
1217,2010-03-14
1218,2010-03-14
1219,2010-03-15
1220,2010-03-15
1221,2010-03-15
1222,2010-03-14
1223,2010-03-14
1224,2010-03-15
1225,2010-03-15
1226,2010-03-12
1227,2010-03-01
1228,2010-03-12
1229,2010-03-12
1230,2010-03-13
1231,2010-03-15
1232,2010-03-16
1233,2010-03-16
1234,2010-03-16
1235,2010-03-13
1236,2010-03-16
1237,2010-03-15
1238,2010-03-16
1239,2010-03-16
1240,2010-03-05
1241,2010-03-05
1242,2010-03-05
1243,2010-03-05
1244,2010-03-05
1245,2010-03-05
1246,2010-03-05
1247,2010-03-05
1248,2010-03-16
1249,2010-03-13
1250,2010-03-16
1251,2010-03-16
1252,2010-03-16
1253,2010-03-16
1254,2010-03-16
1255,2010-03-17
1256,2010-03-17
1257,2010-03-17
1258,2010-03-17
1259,2010-03-15
1260,2010-03-05
1261,2010-03-14
1262,2010-03-17
1263,2010-03-17
1264,2010-03-17
1265,2010-03-17
1266,2010-03-09
1267,2010-03-17
1268,2010-03-17
1269,2010-03-17
1270,2010-03-17
1271,2010-03-17
1272,2010-03-17
1273,2010-03-17
1274,2010-03-17
1275,2010-03-18
1276,2010-03-18
1277,2010-03-18
1278,2010-03-17
1279,2010-03-17
1280,2010-03-17
1281,2010-03-14
1282,2010-03-18
1283,2010-03-18
1284,2010-03-15
1285,2010-03-18
1286,2010-03-15
1287,2010-03-20
1288,2010-03-20
1289,2010-03-20
1290,2010-03-20
1291,2010-03-19
1292,2010-03-19
1293,2010-03-20
1294,2010-03-20
1295,2010-03-17
1296,2010-03-20
1297,2010-03-20
1298,2010-03-20
1299,2010-03-20
1300,2010-03-20
1301,2010-03-21
1302,2010-03-21
1303,2010-03-21
1304,2010-03-21
1305,2010-03-21
1306,2010-03-20
1307,2010-03-20
1308,2010-03-21
1309,2010-03-21
1310,2010-03-20
1311,2010-03-21
1312,2010-03-08
1313,2010-03-03
1314,2010-03-09
1315,2010-03-09
1316,2010-03-09
1317,2010-03-09
1318,2010-03-09
1319,2010-03-09
1320,2010-03-08
1321,2010-03-09
1322,2010-03-09
1323,2010-03-05
1324,2010-03-09
1325,2010-03-09
1326,2010-03-09
1327,2010-03-10
1328,2010-03-09
1329,2010-03-09
1330,2010-03-10
1331,2010-03-09
1332,2010-03-10
1333,2010-03-06
1334,2010-03-10
1335,2010-03-06
1336,2010-03-07
1337,2010-03-10
1338,2010-03-10
1339,2010-03-10
1340,2010-03-10
1341,2010-03-10
1342,2010-03-10
1343,2010-03-10
1344,2010-03-10
1345,2010-03-10
1346,2010-03-10
1347,2010-03-11
1348,2010-03-11
1349,2010-03-11
1350,2010-03-10
1351,2010-03-11
1352,2010-03-04
1353,2010-03-07
1354,2010-03-11
1355,2010-03-10
1356,2010-03-11
1357,2010-03-11
1358,2010-03-10
1359,2010-03-11
1360,2010-03-11
1361,2010-03-11
1362,2010-03-11
1363,2010-03-11
1364,2010-03-11
1365,2010-03-11
1366,2010-03-11
1367,2010-03-11
1368,2010-03-12
1369,2010-03-12
1370,2010-03-12
1371,2010-03-06
1372,2010-03-12
1373,2010-03-11
1374,2010-03-12
1375,2010-03-12
1376,2010-03-12
1377,2010-03-12
1378,2010-03-12
1379,2010-03-12
1380,2010-03-12
1381,2010-03-12
1382,2010-03-12
1383,2010-03-12
1384,2010-03-12
1385,2010-03-12
1386,2010-03-12
1387,2010-03-12
1388,2010-03-12
1389,2010-03-13
1390,2010-03-13
1391,2010-03-13
1392,2010-03-13
1393,2010-03-12
1394,2010-03-12
1395,2010-03-13
1396,2010-03-12
1397,2010-03-16
1398,2010-03-16
1399,2010-03-16
1400,2010-03-07
1401,2010-03-18
1402,2010-03-18
1403,2010-03-18
1404,2010-03-18
1405,2010-03-18
1406,2010-03-18
1407,2010-03-18
1408,2010-03-18
1409,2010-03-18
1410,2010-03-18
1411,2010-03-18
1412,2010-03-18
1413,2010-03-19
1414,2010-03-19
1415,2010-03-19
1416,2010-03-19
1417,2010-03-18
1418,2010-03-19
1419,2010-03-17
1420,2010-03-19
1421,2010-03-19
1422,2010-03-18
1423,2010-03-19
1424,2010-03-12
1425,2010-03-19
1426,2010-03-19
1427,2010-03-18
1428,2010-03-18
1429,2010-03-19
1430,2010-03-17
1431,2010-03-19
1432,2010-03-18
1433,2010-03-19
1434,2010-03-19
1435,2010-03-19
1436,2010-03-19
1437,2010-03-19
1438,2010-03-19
1439,2010-03-19
1440,2010-03-19
1441,2010-03-20
1442,2010-03-20
1443,2010-03-20
1444,2010-03-01
1445,2010-03-01
1446,2010-03-01
1447,2010-03-01
1448,2010-03-01
1449,2010-03-01
1450,2010-03-01
1451,2010-03-01
1452,2010-03-01
1453,2010-03-01
1454,2010-03-01
1455,2010-03-01
1456,2010-03-01
1457,2010-03-01
1458,2010-03-01
1459,2010-03-01
1460,2010-03-01
1461,2010-03-01
1462,2010-03-01
1463,2010-03-01
1464,2010-03-01
1465,2010-03-01
1466,2010-03-01
1467,2010-03-02
1468,2010-03-02
1469,2010-03-01
1470,2010-03-02
1471,2010-03-02
1472,2010-03-02
1473,2010-03-02
1474,2010-03-02
1475,2010-03-01
1476,2010-03-02
1477,2010-03-02
1478,2010-03-02
1479,2010-03-02
1480,2010-03-02
1481,2010-03-02
1482,2010-03-02
1483,2010-03-04
1484,2010-03-03
1485,2010-03-04
1486,2010-03-03
1487,2010-03-04
1488,2010-03-04
1489,2010-03-03
1490,2010-03-04
1491,2010-03-04
1492,2010-03-04
1493,2010-03-01
1494,2010-03-04
1495,2010-03-04
1496,2010-03-04
1497,2010-03-04
