,incident_date
315,2009-01-09
316,2009-01-08
317,2009-01-09
318,2009-01-10
319,2009-01-10
320,2009-01-10
321,2009-01-10
322,2009-01-10
323,2009-01-10
324,2009-01-10
325,2009-01-09
326,2009-01-10
327,2009-01-10
328,2009-01-10
329,2009-01-10
330,2009-01-10
331,2009-01-10
332,2009-01-10
333,2009-01-10
334,2009-01-10
335,2009-01-10
336,2009-01-10
337,2009-01-10
338,2009-01-11
339,2009-01-10
340,2009-01-11
341,2009-01-11
342,2009-01-11
343,2009-01-11
344,2009-01-11
345,2009-01-11
346,2009-01-11
347,2009-01-11
348,2009-01-11
349,2009-01-11
350,2009-01-11
351,2009-01-11
352,2009-01-12
353,2009-01-12
354,2009-01-05
355,2009-01-12
356,2009-01-11
357,2009-01-12
358,2009-01-12
359,2009-01-09
360,2009-01-12
361,2009-01-12
362,2009-01-12
363,2009-01-12
364,2009-01-12
365,2009-01-12
366,2009-01-12
367,2009-01-12
368,2009-01-13
369,2009-01-09
370,2009-01-13
371,2009-01-13
372,2009-01-06
373,2009-01-13
374,2009-01-13
375,2009-01-13
376,2009-01-06
377,2009-01-14
378,2009-01-14
379,2009-01-14
380,2009-01-14
381,2009-01-14
382,2009-01-13
383,2009-01-13
384,2009-01-01
385,2009-01-13
386,2009-01-14
387,2009-01-14
388,2009-01-14
389,2009-01-13
390,2009-01-14
391,2009-01-14
392,2009-01-14
393,2009-01-14
394,2009-01-14
395,2009-01-15
396,2009-01-15
397,2009-01-14
398,2009-01-15
399,2009-01-14
400,2009-01-15
401,2009-01-02
402,2009-01-15
403,2009-01-15
404,2009-01-01
405,2009-01-01
406,2009-01-01
407,2009-01-02
408,2009-01-01
409,2009-01-01
410,2009-01-01
411,2009-01-02
412,2009-01-01
413,2009-01-01
414,2009-01-02
415,2009-01-02
416,2009-01-02
417,2009-01-02
418,2009-01-02
419,2009-01-01
420,2009-01-02
421,2009-01-02
422,2009-01-02
423,2009-01-02
424,2009-01-01
425,2009-01-01
426,2009-01-01
427,2009-01-01
428,2009-01-01
429,2009-01-02
430,2009-01-02
431,2009-01-02
432,2009-01-02
433,2009-01-03
434,2009-01-03
435,2009-01-02
436,2009-01-02
437,2009-01-03
438,2009-01-02
439,2009-01-02
440,2009-01-02
441,2009-01-03
442,2009-01-03
443,2009-01-03
444,2009-01-03
445,2009-01-03
446,2009-01-03
447,2009-01-03
448,2009-01-03
449,2009-01-03
450,2009-01-03
451,2009-01-03
452,2009-01-03
453,2009-01-03
454,2009-01-03
455,2009-01-04
456,2009-01-04
457,2009-01-04
458,2009-01-04
459,2009-01-04
460,2009-01-03
461,2009-01-04
462,2009-01-04
463,2009-01-04
464,2009-01-04
465,2009-01-04
466,2009-01-04
467,2009-01-05
468,2009-01-05
469,2009-01-05
470,2009-01-05
471,2009-01-05
472,2009-01-05
473,2009-01-03
474,2009-01-02
475,2009-01-03
476,2009-01-05
477,2009-01-05
478,2009-01-02
479,2009-01-04
480,2009-01-05
481,2009-02-10
482,2009-02-11
483,2009-02-11
484,2009-02-11
485,2009-02-11
486,2009-02-11
487,2009-02-11
488,2009-02-10
489,2009-02-11
490,2009-02-11
491,2009-02-12
492,2009-02-12
493,2009-02-12
494,2009-02-02
495,2009-02-12
496,2009-02-12
497,2009-02-12
498,2009-02-13
499,2009-02-13
500,2009-02-13
501,2009-02-13
502,2009-02-13
503,2009-02-13
504,2009-02-13
505,2009-02-14
506,2009-02-14
507,2009-02-14
508,2009-02-13
509,2009-02-14
510,2009-02-14
511,2009-02-13
512,2009-02-11
513,2009-02-14
514,2009-02-14
515,2009-02-14
516,2009-02-14
517,2009-02-14
518,2009-02-15
519,2009-02-15
520,2009-02-15
521,2009-02-15
522,2009-02-15
523,2009-02-15
524,2009-02-15
525,2009-02-15
526,2009-02-01
527,2009-02-01
528,2009-02-01
529,2009-02-01
530,2009-02-01
531,2009-02-01
532,2009-02-01
533,2009-02-01
534,2009-02-01
535,2009-02-01
536,2009-02-01
537,2009-02-01
538,2009-02-01
539,2009-02-01
540,2009-02-01
541,2009-02-01
542,2009-02-02
543,2009-02-02
544,2009-02-02
545,2009-02-02
546,2009-02-01
547,2009-02-02
548,2009-02-02
549,2009-02-02
550,2009-02-02
551,2009-02-02
552,2009-02-01
553,2009-02-03
554,2009-02-03
555,2009-02-03
556,2009-02-03
557,2009-02-03
558,2009-02-02
559,2009-02-03
560,2009-02-03
561,2009-02-03
562,2009-02-03
563,2009-02-03
564,2009-02-03
565,2009-02-03
566,2009-02-03
567,2009-02-02
568,2009-02-03
569,2009-02-03
570,2009-02-03
571,2009-02-03
572,2009-02-03
573,2009-02-03
574,2009-02-02
575,2009-02-03
576,2009-02-03
577,2009-02-03
578,2009-02-03
579,2009-02-03
580,2009-02-04
581,2009-02-03
582,2009-02-04
583,2009-02-03
584,2009-02-04
585,2009-02-04
586,2009-02-04
587,2009-02-03
588,2009-02-04
589,2009-02-04
590,2009-02-04
591,2009-02-04
592,2009-02-04
593,2009-02-04
594,2009-02-22
595,2009-02-20
596,2009-02-21
597,2009-02-22
598,2009-02-21
599,2009-02-22
600,2009-02-22
601,2009-02-23
602,2009-02-23
603,2009-02-23
604,2009-02-23
605,2009-02-23
606,2009-02-20
607,2009-02-23
608,2009-02-21
609,2009-02-23
610,2009-02-23
611,2009-02-21
612,2009-02-25
613,2009-02-25
614,2009-02-10
615,2009-02-24
616,2009-02-25
617,2009-02-23
618,2009-02-23
619,2009-02-18
620,2009-02-23
621,2009-02-23
622,2009-02-23
623,2009-02-23
624,2009-02-23
625,2009-02-23
626,2009-02-24
627,2009-02-24
628,2009-02-24
629,2009-02-24
630,2009-02-21
631,2009-02-24
632,2009-02-21
633,2009-02-24
634,2009-02-24
635,2009-02-24
636,2009-02-24
637,2009-02-24
638,2009-02-24
639,2009-02-24
640,2009-02-24
641,2009-02-24
642,2009-02-25
643,2009-02-25
644,2009-02-25
645,2009-02-25
646,2009-02-25
647,2009-02-25
648,2009-02-25
649,2009-02-25
650,2009-02-26
651,2009-02-26
652,2009-02-26
653,2009-02-26
654,2009-02-26
655,2009-02-26
656,2009-02-26
657,2009-02-26
658,2009-02-26
659,2009-02-26
660,2009-02-26
661,2009-02-26
662,2009-02-26
663,2009-02-26
664,2009-02-26
665,2009-02-26
666,2009-02-27
667,2009-02-21
668,2009-02-27
669,2009-02-27
670,2009-02-27
671,2009-02-27
672,2009-02-14
673,2009-02-26
674,2009-02-27
675,2009-02-27
676,2009-02-27
677,2009-02-27
678,2009-02-27
679,2009-02-26
680,2009-02-27
681,2009-02-14
682,2009-02-27
683,2009-02-27
684,2009-02-28
685,2009-02-28
686,2009-02-26
687,2009-02-28
688,2009-02-27
689,2009-02-28
690,2009-02-28
691,2009-02-28
692,2009-02-28
693,2009-02-28
694,2009-02-15
695,2009-02-15
696,2009-02-15
697,2009-02-15
698,2009-02-15
699,2009-02-15
700,2009-02-15
701,2009-02-15
702,2009-02-15
703,2009-02-15
704,2009-02-14
705,2009-02-15
706,2009-02-15
707,2009-02-15
708,2009-02-15
709,2009-02-15
710,2009-02-16
711,2009-02-16
712,2009-02-16
713,2009-02-16
714,2009-02-16
715,2009-02-15
716,2009-02-16
717,2009-02-16
718,2009-02-16
719,2009-02-16
720,2009-02-13
721,2009-02-16
722,2009-02-16
723,2009-02-14
724,2009-02-16
725,2009-02-07
726,2009-02-16
727,2009-02-14
728,2009-02-16
729,2009-02-16
730,2009-02-16
731,2009-02-16
732,2009-02-17
733,2009-02-17
734,2009-02-16
735,2009-02-17
736,2009-02-17
737,2009-02-17
738,2009-02-17
739,2009-02-16
740,2009-02-17
741,2009-02-17
742,2009-02-17
743,2009-02-17
744,2009-02-17
745,2009-02-17
746,2009-02-17
747,2009-02-17
748,2009-02-17
749,2009-02-17
750,2009-02-18
751,2009-02-17
752,2009-02-18
753,2009-02-17
754,2009-02-18
755,2009-02-18
756,2009-02-10
757,2009-02-18
758,2009-02-13
759,2009-02-17
760,2009-02-18
761,2009-02-18
762,2009-02-18
763,2009-02-18
764,2009-02-18
765,2009-02-18
766,2009-02-18
767,2009-02-18
768,2009-02-19
769,2009-02-19
770,2009-02-19
771,2009-02-19
772,2009-02-19
773,2009-02-16
774,2009-02-18
775,2009-02-19
776,2009-02-19
777,2009-02-18
778,2009-02-19
779,2009-02-12
780,2009-02-19
781,2009-02-18
782,2009-02-19
783,2009-02-19
784,2009-02-19
785,2009-02-19
786,2009-02-20
787,2009-02-20
788,2009-02-20
789,2009-02-20
790,2009-02-20
791,2009-02-20
792,2009-02-19
793,2009-02-20
794,2009-02-16
795,2009-02-20
796,2009-02-19
797,2009-02-19
798,2009-02-19
799,2009-02-18
800,2009-02-18
801,2009-02-17
802,2009-02-20
803,2009-02-19
804,2009-02-21
805,2009-02-21
806,2009-02-21
807,2009-02-21
808,2009-02-21
809,2009-02-21
810,2009-02-20
811,2009-02-21
812,2009-02-21
813,2009-02-20
814,2009-02-20
815,2009-02-21
816,2009-02-21
817,2009-02-20
818,2009-02-21
819,2009-02-21
820,2009-02-21
821,2009-02-21
822,2009-02-21
823,2009-02-20
824,2009-02-21
825,2009-02-21
826,2009-02-21
827,2009-02-21
828,2009-02-21
829,2009-02-21
830,2009-02-21
831,2009-02-22
832,2009-02-22
833,2009-02-22
834,2009-02-21
835,2009-02-22
836,2009-02-22
837,2009-02-22
838,2009-02-22
839,2009-02-22
840,2009-02-22
841,2009-02-22
842,2009-02-21
843,2009-02-21
844,2009-02-18
845,2009-02-22
846,2009-02-22
847,2009-02-21
848,2009-02-21
849,2009-02-21
850,2009-02-22
851,2009-02-22
852,2009-02-04
853,2009-02-04
854,2009-02-05
855,2009-02-04
856,2009-02-05
857,2009-02-05
858,2009-02-05
859,2009-02-05
860,2009-02-05
861,2009-02-05
862,2009-02-04
863,2009-02-05
864,2009-02-05
865,2009-02-05
866,2009-02-05
867,2009-02-05
868,2009-02-06
869,2009-02-05
870,2009-02-05
871,2009-02-05
872,2009-02-05
873,2009-02-06
874,2009-02-06
875,2009-02-06
876,2009-02-02
877,2009-02-06
878,2009-02-06
879,2009-02-06
880,2009-02-06
881,2009-02-06
882,2009-02-07
883,2009-02-07
884,2009-02-07
885,2009-02-06
886,2009-02-06
887,2009-02-07
888,2009-02-07
889,2009-02-07
890,2009-02-07
891,2009-02-07
892,2009-02-07
893,2009-02-07
894,2009-02-07
895,2009-02-07
896,2009-02-07
897,2009-02-07
898,2009-02-07
899,2009-02-07
900,2009-02-07
901,2009-02-07
902,2009-02-08
903,2009-02-08
904,2009-02-08
905,2009-02-08
906,2009-02-08
907,2009-02-08
908,2009-02-08
909,2009-02-08
910,2009-02-08
911,2009-02-08
912,2009-02-08
913,2009-02-08
914,2009-02-06
915,2009-02-08
916,2009-02-08
917,2009-02-08
918,2009-02-09
919,2009-02-09
920,2009-02-09
921,2009-02-09
922,2009-02-02
923,2009-02-09
924,2009-02-09
925,2009-02-09
926,2009-02-09
927,2009-02-10
928,2009-02-10
929,2009-02-10
930,2009-02-10
931,2009-02-10
932,2009-02-10
933,2009-02-10
934,2009-02-10
935,2009-02-10
936,2009-02-10
937,2009-02-10
938,2009-02-10
939,2009-02-10
940,2009-02-10
941,2009-02-10
942,2009-02-11
943,2009-02-11
944,2009-02-10
945,2009-02-10
946,2009-02-11
947,2009-02-11
948,2009-02-11
949,2009-02-06
950,2009-02-11
951,2009-02-09
952,2009-02-12
953,2009-02-12
954,2009-02-12
955,2009-02-12
956,2009-02-13
957,2009-02-13
958,2009-02-12
959,2009-02-12
960,2009-02-13
961,2009-02-12
962,2009-02-13
963,2009-02-13
964,2009-02-13
965,2009-03-16
966,2009-03-16
967,2009-03-16
968,2009-03-12
969,2009-03-16
970,2009-03-16
971,2009-03-17
972,2009-03-17
973,2009-03-16
974,2009-03-16
975,2009-03-17
976,2009-03-16
977,2009-03-17
978,2009-03-16
979,2009-03-07
980,2009-03-13
981,2009-03-17
982,2009-03-17
983,2009-03-17
984,2009-03-17
985,2009-03-17
986,2009-03-09
987,2009-03-17
988,2009-03-17
989,2009-03-17
990,2009-03-18
991,2009-03-17
992,2009-03-11
993,2009-03-18
994,2009-03-18
995,2009-03-18
996,2009-03-17
997,2009-03-01
998,2009-03-18
999,2009-03-18
1000,2009-03-18
1001,2009-03-18
1002,2009-03-18
1003,2009-03-19
1004,2009-03-19
1005,2009-03-18
1006,2009-03-19
1007,2009-03-19
1008,2009-03-19
1009,2009-03-19
1010,2009-03-20
1011,2009-03-20
1012,2009-03-20
1013,2009-03-19
1014,2009-03-20
1015,2009-03-19
1016,2009-03-20
1017,2009-03-20
1018,2009-03-04
1019,2009-03-20
1020,2009-03-20
1021,2009-03-20
1022,2009-03-20
1023,2009-03-20
1024,2009-03-20
1025,2009-03-20
1026,2009-03-21
1027,2009-03-21
1028,2009-03-20
1029,2009-03-20
1030,2009-03-20
1031,2009-03-21
1032,2009-03-20
1033,2009-03-14
1034,2009-03-20
1035,2009-03-20
1036,2009-03-21
1037,2009-03-21
1038,2009-03-21
1039,2009-03-21
1040,2009-03-21
1041,2009-03-21
1042,2009-03-21
1043,2009-03-22
1044,2009-03-22
1045,2009-03-21
1046,2009-03-22
1047,2009-03-22
1048,2009-03-22
1049,2009-03-22
1050,2009-03-22
1051,2009-03-22
1052,2009-03-22
1053,2009-03-22
1054,2009-03-22
1055,2009-03-23
1056,2009-03-23
1057,2009-03-23
1058,2009-03-21
1059,2009-03-23
1060,2009-03-23
1061,2009-03-23
1062,2009-03-20
1063,2009-03-23
1064,2009-03-23
1065,2009-03-23
1066,2009-03-23
1067,2009-03-22
1068,2009-03-23
1069,2009-03-23
1070,2009-03-23
1071,2009-03-23
1072,2009-03-22
1073,2009-03-23
1074,2009-03-23
1075,2009-03-23
1076,2009-03-23
1077,2009-03-24
1078,2009-03-24
1079,2009-03-24
1080,2009-03-23
1081,2009-03-24
1082,2009-03-24
1083,2009-03-24
1084,2009-03-24
1085,2009-03-25
1086,2009-03-25
1087,2009-03-25
1088,2009-03-25
1089,2009-03-25
1090,2009-03-23
1091,2009-03-24
1092,2009-03-25
1093,2009-03-25
1094,2009-03-25
1095,2009-03-25
1096,2009-03-25
1097,2009-03-25
1098,2009-03-25
1099,2009-03-26
1100,2009-03-25
1101,2009-03-25
1102,2009-03-26
1103,2009-03-26
1104,2009-03-25
1105,2009-03-26
1106,2009-03-26
1107,2009-03-26
1108,2009-03-26
1109,2009-03-19
1110,2009-03-26
1111,2009-03-26
1112,2009-03-26
1113,2009-03-26
1114,2009-03-25
1115,2009-03-25
1116,2009-03-25
1117,2009-03-25
1118,2009-03-25
1119,2009-03-26
1120,2009-03-23
1121,2009-03-25
1122,2009-03-05
1123,2009-03-05
1124,2009-03-05
1125,2009-03-05
1126,2009-03-05
1127,2009-03-05
1128,2009-03-05
1129,2009-03-05
1130,2009-03-06
1131,2009-03-05
1132,2009-03-06
1133,2009-03-05
1134,2009-03-06
1135,2009-03-04
1136,2009-03-06
1137,2009-03-06
1138,2009-03-06
1139,2009-03-06
1140,2009-03-06
1141,2009-03-06
1142,2009-03-06
1143,2009-03-06
1144,2009-03-07
1145,2009-03-07
1146,2009-03-07
1147,2009-03-07
1148,2009-03-07
1149,2009-03-07
1150,2009-03-07
1151,2009-03-07
1152,2009-03-07
1153,2009-03-07
1154,2009-03-07
1155,2009-03-07
1156,2009-03-07
1157,2009-03-07
1158,2009-03-08
1159,2009-03-08
1160,2009-03-08
1161,2009-03-08
1162,2009-03-08
1163,2009-03-07
1164,2009-03-08
1165,2009-03-08
1166,2009-03-08
1167,2009-03-08
1168,2009-03-11
1169,2009-03-11
1170,2009-03-11
1171,2009-03-12
1172,2009-03-11
1173,2009-03-12
1174,2009-03-12
1175,2009-03-12
1176,2009-03-12
1177,2009-03-11
1178,2009-03-10
1179,2009-03-12
1180,2009-03-12
1181,2009-03-12
1182,2009-03-12
1183,2009-03-12
1184,2009-03-12
1185,2009-03-12
1186,2009-03-12
1187,2009-03-12
1188,2009-03-12
1189,2009-03-13
1190,2009-03-12
1191,2009-03-12
1192,2009-03-13
1193,2009-03-12
1194,2009-03-12
1195,2009-03-13
1196,2009-03-13
1197,2009-03-12
1198,2009-03-13
1199,2009-03-13
1200,2009-03-13
1201,2009-03-13
1202,2009-03-13
1203,2009-03-13
1204,2009-03-13
1205,2009-03-14
1206,2009-03-14
1207,2009-03-14
1208,2009-03-14
1209,2009-03-13
1210,2009-03-14
1211,2009-03-14
1212,2009-03-13
1213,2009-03-15
1214,2009-03-15
1215,2009-03-15
1216,2009-03-15
1217,2009-03-15
1218,2009-03-12
1219,2009-03-16
1220,2009-03-16
1221,2009-03-16
1222,2009-03-16
1223,2009-03-09
1224,2009-03-09
1225,2009-03-08
1226,2009-03-09
1227,2009-03-05
1228,2009-03-09
1229,2009-03-09
1230,2009-03-09
1231,2009-03-09
1232,2009-03-09
1233,2009-03-08
1234,2009-03-09
1235,2009-03-09
1236,2009-03-09
1237,2009-03-09
1238,2009-03-08
1239,2009-03-09
1240,2009-03-09
1241,2009-03-09
1242,2009-03-10
1243,2009-03-10
1244,2009-03-09
1245,2009-03-10
1246,2009-03-07
1247,2009-03-07
1248,2009-03-10
1249,2009-03-10
1250,2009-03-09
1251,2009-03-02
1252,2009-03-09
1253,2009-03-06
1254,2009-03-07
1255,2009-03-06
1256,2009-03-10
1257,2009-03-10
1258,2009-03-10
1259,2009-03-11
1260,2009-03-05
1261,2009-03-11
1262,2009-03-07
1263,2009-03-10
1264,2009-03-11
1265,2009-03-11
1266,2009-03-06
1267,2009-03-11
1268,2009-03-11
1269,2009-03-11
1270,2009-03-10
1271,2009-03-14
1272,2009-03-01
1273,2009-03-16
1274,2009-03-16
1275,2009-03-16
1276,2009-03-16
1277,2009-03-15
1278,2009-03-16
1279,2009-03-16
1280,2009-03-01
1281,2009-03-01
1282,2009-03-01
1283,2009-03-01
1284,2009-03-01
1285,2009-03-01
1286,2009-03-01
1287,2009-03-01
1288,2009-03-02
1289,2009-03-02
1290,2009-03-02
1291,2009-03-02
1292,2009-03-02
1293,2009-03-02
1294,2009-03-02
1295,2009-03-02
1296,2009-03-02
1297,2009-03-02
1298,2009-03-02
1299,2009-03-02
1300,2009-03-02
1301,2009-03-02
1302,2009-03-02
1303,2009-03-02
1304,2009-03-02
1305,2009-03-02
1306,2009-03-03
1307,2009-03-03
1308,2009-03-03
1309,2009-03-03
1310,2009-03-03
1311,2009-03-03
1312,2009-03-03
1313,2009-03-03
1314,2009-03-03
1315,2009-03-03
1316,2009-03-02
1317,2009-03-04
1318,2009-03-04
1319,2009-03-04
1320,2009-03-04
1321,2009-03-04
1322,2009-03-04
1323,2009-03-04
1324,2009-03-04
1325,2009-03-03
1326,2009-03-04
1327,2009-03-04
1328,2009-03-04
1329,2009-03-04
1330,2009-03-04
1331,2009-03-04
1332,2009-03-04
1333,2009-03-05
1334,2009-03-05
1335,2009-03-05
1336,2009-03-04
1337,2009-03-26
1338,2009-03-26
1339,2009-03-27
1340,2009-03-27
1341,2009-03-27
1342,2009-03-27
1343,2009-03-26
1344,2009-03-27
1345,2009-03-27
1346,2009-03-27
1347,2009-03-27
1348,2009-03-27
1349,2009-03-27
1350,2009-03-27
1351,2009-03-27
1352,2009-03-27
1353,2009-03-27
1354,2009-03-27
1355,2009-03-27
1356,2009-03-27
1357,2009-03-27
1358,2009-03-28
1359,2009-03-28
1360,2009-03-28
1361,2009-03-28
1362,2009-03-28
1363,2009-03-28
1364,2009-03-28
1365,2009-03-28
1366,2009-03-29
1367,2009-03-29
1368,2009-03-29
1369,2009-03-22
1370,2009-03-29
1371,2009-03-29
1372,2009-03-29
1373,2009-03-28
1374,2009-03-29
1375,2009-03-28
1376,2009-03-29
1377,2009-03-29
1378,2009-03-28
1379,2009-03-29
1380,2009-03-29
1381,2009-03-29
1382,2009-03-29
1383,2009-03-29
1384,2009-03-28
1385,2009-03-30
1386,2009-03-30
1387,2009-03-30
1388,2009-03-28
1389,2009-03-29
1390,2009-03-30
1391,2009-03-30
1392,2009-03-30
1393,2009-03-30
1394,2009-03-30
1395,2009-03-31
1396,2009-03-31
1397,2009-03-30
1398,2009-03-28
1399,2009-03-30
1400,2009-03-31
1401,2009-03-31
1402,2009-03-31
1403,2009-03-31
1404,2009-03-31
1405,2009-03-31
1406,2009-03-30
1407,2009-03-31
1408,2009-03-30
1409,2009-04-23
1410,2009-04-24
1411,2009-04-19
1412,2009-04-24
1413,2009-04-24
1414,2009-04-24
1415,2009-04-24
1416,2009-04-24
1417,2009-04-23
1418,2009-04-24
1419,2009-04-24
1420,2009-04-25
1421,2009-04-25
1422,2009-04-24
1423,2009-04-24
1424,2009-04-25
1425,2009-04-25
1426,2009-04-25
1427,2009-04-24
1428,2009-04-25
1429,2009-04-25
1430,2009-04-25
1431,2009-04-25
1432,2009-04-25
1433,2009-04-25
1434,2009-04-25
1435,2009-04-25
1436,2009-04-26
1437,2009-04-26
1438,2009-04-25
1439,2009-04-25
1440,2009-04-25
1441,2009-04-26
1442,2009-04-26
1443,2009-04-26
1444,2009-04-25
1445,2009-04-25
1446,2009-04-26
1447,2009-04-26
1448,2009-04-26
1449,2009-04-26
1450,2009-04-27
1451,2009-04-24
1452,2009-04-25
1453,2009-04-26
1454,2009-04-20
1455,2009-04-26
1456,2009-04-22
1457,2009-04-20
1458,2009-04-27
1459,2009-04-27
1460,2009-04-18
1461,2009-04-27
1462,2009-04-27
1463,2009-04-27
1464,2009-04-27
1465,2009-04-26
1466,2009-04-25
1467,2009-04-15
1468,2009-04-27
1469,2009-04-27
1470,2009-04-28
1471,2009-04-27
1472,2009-04-28
1473,2009-04-28
1474,2009-04-28
1475,2009-04-28
1476,2009-04-28
1477,2009-04-28
1478,2009-04-28
1479,2009-04-28
1480,2009-04-28
1481,2009-04-28
1482,2009-04-28
1483,2009-04-28
1484,2009-04-28
1485,2009-04-28
1486,2009-04-28
1487,2009-04-28
1488,2009-04-28
1489,2009-04-28
1490,2009-04-06
1491,2009-04-29
1492,2009-04-28
1493,2009-04-14
1494,2009-04-24
1495,2009-04-29
1496,2009-04-29
1497,2009-04-29
