,incident_date
294,2005-01-12
295,2005-01-12
296,2005-01-12
297,2005-01-12
298,2005-01-12
299,2005-01-12
300,2005-01-12
301,2005-01-12
302,2005-01-13
303,2005-01-13
304,2005-01-12
305,2005-01-01
306,2005-01-01
307,2005-01-01
308,2005-01-02
309,2005-01-02
310,2005-01-02
311,2005-01-02
312,2005-01-02
313,2005-01-02
314,2005-01-02
315,2005-01-02
316,2005-01-01
317,2005-01-02
318,2005-01-02
319,2005-01-01
320,2005-01-02
321,2005-01-02
322,2005-01-02
323,2005-01-02
324,2005-01-02
325,2005-01-02
326,2005-01-02
327,2005-01-02
328,2005-01-02
329,2005-01-03
330,2005-01-03
331,2005-01-03
332,2005-01-01
333,2005-01-03
334,2005-01-03
335,2005-01-03
336,2005-01-03
337,2005-01-03
338,2005-01-02
339,2005-01-02
340,2005-01-03
341,2005-01-03
342,2005-01-03
343,2005-01-03
344,2005-01-02
345,2005-01-03
346,2005-01-03
347,2005-01-29
348,2005-01-15
349,2005-01-29
350,2005-01-29
351,2005-01-29
352,2005-01-29
353,2005-01-29
354,2005-01-29
355,2005-01-29
356,2005-01-29
357,2005-01-29
358,2005-01-28
359,2005-01-29
360,2005-01-29
361,2005-01-29
362,2005-01-29
363,2005-01-30
364,2005-01-30
365,2005-01-30
366,2005-01-29
367,2005-01-30
368,2005-01-30
369,2005-01-30
370,2005-01-29
371,2005-01-30
372,2005-01-29
373,2005-01-29
374,2005-01-30
375,2005-01-30
376,2005-01-30
377,2005-01-30
378,2005-01-22
379,2005-01-22
380,2005-01-23
381,2005-01-23
382,2005-01-22
383,2005-01-22
384,2005-01-23
385,2005-01-22
386,2005-01-23
387,2005-01-22
388,2005-01-23
389,2005-01-23
390,2005-01-23
391,2005-01-23
392,2005-01-23
393,2005-01-23
394,2005-01-23
395,2005-01-23
396,2005-01-23
397,2005-01-23
398,2005-01-23
399,2005-01-23
400,2005-01-23
401,2005-01-23
402,2005-01-24
403,2005-01-24
404,2005-01-24
405,2005-01-23
406,2005-01-24
407,2005-01-23
408,2005-01-23
409,2005-01-24
410,2005-01-23
411,2005-01-22
412,2005-01-23
413,2005-01-23
414,2005-01-24
415,2005-01-24
416,2005-01-22
417,2005-01-24
418,2005-01-24
419,2005-01-24
420,2005-01-23
421,2005-01-24
422,2005-01-24
423,2005-01-15
424,2005-01-23
425,2005-01-24
426,2005-01-24
427,2005-01-24
428,2005-01-24
429,2005-01-24
430,2005-01-24
431,2005-01-25
432,2005-01-24
433,2005-01-25
434,2005-01-25
435,2005-01-25
436,2005-01-25
437,2005-01-24
438,2005-01-24
439,2005-01-24
440,2005-01-25
441,2005-01-25
442,2005-01-25
443,2005-01-25
444,2005-01-25
445,2005-01-25
446,2005-01-25
447,2005-01-25
448,2005-01-25
449,2005-01-25
450,2005-01-25
451,2005-01-24
452,2005-01-19
453,2005-01-26
454,2005-01-29
455,2005-01-30
456,2005-01-30
457,2005-01-30
458,2005-01-30
459,2005-01-30
460,2005-01-30
461,2005-01-30
462,2005-01-30
463,2005-01-30
464,2005-01-31
465,2005-01-30
466,2005-01-31
467,2005-01-31
468,2005-01-31
469,2005-01-31
470,2005-01-17
471,2005-01-30
472,2005-01-30
473,2005-01-31
474,2005-01-31
475,2005-01-30
476,2005-01-30
477,2005-01-29
478,2005-01-31
479,2005-01-09
480,2005-01-25
481,2005-01-25
482,2005-01-25
483,2005-01-25
484,2005-01-26
485,2005-01-26
486,2005-01-26
487,2005-01-26
488,2005-01-26
489,2005-01-25
490,2005-01-26
491,2005-01-23
492,2005-01-15
493,2005-01-24
494,2005-01-25
495,2005-01-23
496,2005-01-17
497,2005-01-26
498,2005-01-26
499,2005-01-26
500,2005-01-26
501,2005-01-26
502,2005-01-26
503,2005-01-27
504,2005-01-27
505,2005-01-27
506,2005-01-26
507,2005-01-26
508,2005-01-27
509,2005-01-27
510,2005-01-27
511,2005-01-27
512,2005-01-27
513,2005-01-27
514,2005-01-27
515,2005-01-27
516,2005-01-27
517,2005-01-27
518,2005-01-27
519,2005-01-27
520,2005-01-27
521,2005-01-28
522,2005-01-28
523,2005-01-28
524,2005-01-28
525,2005-01-28
526,2005-01-28
527,2005-01-28
528,2005-01-28
529,2005-01-27
530,2005-01-24
531,2005-01-27
532,2005-01-28
533,2005-01-18
534,2005-01-20
535,2005-01-28
536,2005-01-28
537,2005-01-28
538,2005-01-28
539,2005-01-28
540,2005-01-28
541,2005-01-28
542,2005-01-28
543,2005-01-28
544,2005-01-28
545,2005-01-28
546,2005-01-29
547,2005-01-29
548,2005-01-29
549,2005-01-29
550,2005-01-29
551,2005-01-29
552,2005-01-29
553,2005-01-28
554,2005-01-29
555,2005-01-29
556,2005-01-29
557,2005-01-28
558,2005-01-29
559,2005-01-29
560,2005-01-28
561,2005-01-15
562,2005-01-16
563,2005-01-16
564,2005-01-16
565,2005-01-16
566,2005-01-15
567,2005-01-16
568,2005-01-12
569,2005-01-13
570,2005-01-12
571,2005-01-12
572,2005-01-13
573,2005-01-12
574,2005-01-13
575,2005-01-13
576,2005-01-13
577,2005-01-09
578,2005-01-13
579,2005-01-13
580,2005-01-13
581,2005-01-13
582,2005-01-13
583,2005-01-13
584,2005-01-13
585,2005-01-14
586,2005-01-14
587,2005-01-14
588,2005-01-14
589,2005-01-13
590,2005-01-13
591,2005-01-14
592,2005-01-14
593,2005-01-14
594,2005-01-14
595,2005-01-14
596,2005-01-14
597,2005-01-14
598,2005-01-14
599,2005-01-14
600,2005-01-15
601,2005-01-15
602,2005-01-15
603,2005-01-15
604,2005-01-14
605,2005-01-07
606,2005-01-15
607,2005-01-15
608,2005-01-14
609,2005-01-15
610,2005-01-15
611,2005-01-15
612,2005-01-15
613,2005-01-15
614,2005-01-15
615,2005-01-15
616,2005-01-15
617,2005-01-15
618,2005-01-15
619,2005-02-05
620,2005-02-05
621,2005-02-05
622,2005-02-06
623,2005-02-06
624,2005-02-06
625,2005-02-06
626,2005-02-06
627,2005-02-05
628,2005-02-06
629,2005-02-06
630,2005-02-06
631,2005-02-06
632,2005-02-05
633,2005-02-05
634,2005-02-06
635,2005-02-06
636,2005-02-06
637,2005-02-06
638,2005-02-05
639,2005-02-06
640,2005-02-06
641,2005-02-06
642,2005-02-05
643,2005-02-06
644,2005-02-06
645,2005-02-06
646,2005-02-06
647,2005-02-06
648,2005-02-06
649,2005-02-06
650,2005-02-06
651,2005-02-04
652,2005-02-06
653,2005-02-06
654,2005-02-06
655,2005-02-06
656,2005-02-06
657,2005-02-05
658,2005-02-06
659,2005-02-01
660,2005-02-06
661,2005-02-06
662,2005-02-07
663,2005-02-06
664,2005-02-07
665,2005-02-07
666,2005-02-07
667,2005-02-05
668,2005-02-07
669,2005-02-07
670,2005-02-06
671,2005-02-07
672,2005-02-07
673,2005-02-07
674,2005-02-08
675,2005-02-07
676,2005-02-03
677,2005-02-01
678,2005-02-08
679,2005-02-08
680,2005-02-08
681,2005-02-08
682,2005-02-08
683,2005-02-08
684,2005-02-08
685,2005-02-08
686,2005-02-05
687,2005-02-08
688,2005-02-05
689,2005-02-03
690,2005-02-08
691,2005-02-08
692,2005-02-08
693,2005-02-08
694,2005-02-08
695,2005-02-08
696,2005-02-08
697,2005-02-08
698,2005-02-09
699,2005-02-09
700,2005-02-09
701,2005-02-09
702,2005-02-09
703,2005-02-09
704,2005-02-09
705,2005-02-09
706,2005-02-09
707,2005-02-09
708,2005-02-09
709,2005-02-09
710,2005-02-09
711,2005-02-09
712,2005-02-10
713,2005-02-09
714,2005-02-10
715,2005-02-10
716,2005-02-10
717,2005-02-05
718,2005-02-10
719,2005-02-10
720,2005-02-01
721,2005-02-10
722,2005-02-07
723,2005-02-10
724,2005-02-10
725,2005-02-10
726,2005-02-10
727,2005-02-10
728,2005-02-10
729,2005-02-10
730,2005-02-11
731,2005-02-10
732,2005-02-10
733,2005-02-10
734,2005-02-11
735,2005-02-10
736,2005-02-10
737,2005-02-09
738,2005-02-05
739,2005-02-09
740,2005-02-09
741,2005-02-09
742,2005-02-09
743,2005-02-08
744,2005-02-09
745,2005-02-10
746,2005-02-11
747,2005-02-11
748,2005-02-11
749,2005-02-10
750,2005-02-11
751,2005-02-12
752,2005-02-12
753,2005-02-11
754,2005-02-12
755,2005-02-12
756,2005-02-12
757,2005-02-12
758,2005-02-12
759,2005-02-12
760,2005-02-11
761,2005-02-12
762,2005-02-12
763,2005-02-12
764,2005-02-11
765,2005-02-11
766,2005-02-12
767,2005-02-12
768,2005-02-12
769,2005-02-12
770,2005-02-12
771,2005-02-12
772,2005-02-12
773,2005-02-13
774,2005-02-13
775,2005-02-13
776,2005-02-01
777,2005-02-01
778,2005-02-01
779,2005-02-05
780,2005-02-05
781,2005-02-05
782,2005-02-05
783,2005-02-05
784,2005-02-03
785,2005-02-05
786,2005-02-05
787,2005-02-04
788,2005-02-05
789,2005-02-05
790,2005-02-05
791,2005-02-05
792,2005-02-05
793,2005-02-05
794,2005-02-05
795,2005-02-05
796,2005-02-05
797,2005-02-05
798,2005-02-05
799,2005-02-01
800,2005-02-01
801,2005-02-01
802,2005-02-01
803,2005-02-01
804,2005-02-01
805,2005-02-01
806,2005-02-01
807,2005-02-01
808,2005-02-01
809,2005-02-01
810,2005-02-01
811,2005-02-01
812,2005-02-01
813,2005-02-01
814,2005-02-01
815,2005-02-02
816,2005-02-02
817,2005-02-02
818,2005-02-02
819,2005-02-02
820,2005-02-01
821,2005-02-02
822,2005-02-02
823,2005-02-02
824,2005-02-02
825,2005-02-02
826,2005-02-02
827,2005-02-02
828,2005-02-02
829,2005-02-02
830,2005-02-02
831,2005-02-03
832,2005-02-03
833,2005-02-03
834,2005-02-01
835,2005-02-03
836,2005-02-03
837,2005-02-03
838,2005-02-03
839,2005-02-03
840,2005-02-03
841,2005-02-03
842,2005-02-03
843,2005-02-03
844,2005-02-03
845,2005-02-03
846,2005-02-03
847,2005-02-03
848,2005-02-03
849,2005-02-03
850,2005-02-04
851,2005-02-04
852,2005-02-04
853,2005-02-04
854,2005-02-02
855,2005-02-03
856,2005-02-02
857,2005-02-01
858,2005-02-04
859,2005-02-03
860,2005-02-04
861,2005-02-03
862,2005-02-04
863,2005-02-04
864,2005-02-04
865,2005-02-04
866,2005-02-03
867,2005-02-04
868,2005-02-04
869,2005-02-04
870,2005-02-04
871,2005-02-05
872,2005-02-05
873,2005-02-05
874,2005-02-05
875,2005-02-05
876,2005-02-05
877,2005-02-20
878,2005-02-20
879,2005-02-20
880,2005-02-19
881,2005-02-13
882,2005-02-19
883,2005-02-20
884,2005-02-18
885,2005-02-20
886,2005-02-20
887,2005-02-20
888,2005-02-20
889,2005-02-20
890,2005-02-11
891,2005-02-20
892,2005-02-21
893,2005-02-20
894,2005-02-20
895,2005-02-17
896,2005-02-16
897,2005-02-16
898,2005-02-16
899,2005-02-17
900,2005-02-17
901,2005-02-17
902,2005-02-17
903,2005-02-17
904,2005-02-17
905,2005-02-17
906,2005-02-16
907,2005-02-17
908,2005-02-17
909,2005-02-17
910,2005-02-16
911,2005-02-17
912,2005-02-17
913,2005-02-17
914,2005-02-17
915,2005-02-17
916,2005-02-17
917,2005-02-17
918,2005-02-08
919,2005-02-18
920,2005-02-18
921,2005-02-18
922,2005-02-18
923,2005-02-17
924,2005-02-18
925,2005-02-02
926,2005-02-17
927,2005-02-18
928,2005-02-18
929,2005-02-18
930,2005-02-18
931,2005-02-18
932,2005-02-18
933,2005-02-18
934,2005-02-18
935,2005-02-18
936,2005-02-19
937,2005-02-19
938,2005-02-19
939,2005-02-18
940,2005-02-18
941,2005-02-19
942,2005-02-19
943,2005-02-19
944,2005-02-18
945,2005-02-19
946,2005-02-19
947,2005-02-19
948,2005-02-19
949,2005-02-19
950,2005-02-19
951,2005-02-19
952,2005-02-19
953,2005-02-19
954,2005-02-19
955,2005-02-19
956,2005-02-19
957,2005-02-19
958,2005-02-20
959,2005-02-20
960,2005-02-20
961,2005-02-21
962,2005-02-18
963,2005-02-21
964,2005-02-21
965,2005-02-21
966,2005-02-21
967,2005-02-21
968,2005-02-21
969,2005-02-18
970,2005-02-21
971,2005-02-19
972,2005-02-21
973,2005-02-21
974,2005-02-21
975,2005-02-22
976,2005-02-22
977,2005-02-22
978,2005-02-18
979,2005-02-22
980,2005-02-22
981,2005-02-22
982,2005-02-22
983,2005-02-23
984,2005-02-22
985,2005-02-22
986,2005-02-23
987,2005-02-22
988,2005-02-23
989,2005-02-23
990,2005-02-23
991,2005-02-23
992,2005-02-23
993,2005-02-23
994,2005-02-23
995,2005-02-24
996,2005-02-24
997,2005-02-24
998,2005-02-24
999,2005-02-24
1000,2005-02-24
1001,2005-02-23
1002,2005-02-22
1003,2005-02-24
1004,2005-02-23
1005,2005-02-24
1006,2005-02-22
1007,2005-02-24
1008,2005-02-24
1009,2005-02-24
1010,2005-02-24
1011,2005-02-24
1012,2005-02-24
1013,2005-02-24
1014,2005-02-24
1015,2005-02-24
1016,2005-02-24
1017,2005-02-24
1018,2005-02-24
1019,2005-02-25
1020,2005-02-25
1021,2005-02-25
1022,2005-02-25
1023,2005-02-25
1024,2005-02-25
1025,2005-02-25
1026,2005-02-24
1027,2005-02-24
1028,2005-02-24
1029,2005-02-25
1030,2005-02-25
1031,2005-02-25
1032,2005-02-25
1033,2005-02-25
1034,2005-02-25
1035,2005-02-25
1036,2005-02-25
1037,2005-02-26
1038,2005-02-26
1039,2005-02-26
1040,2005-02-25
1041,2005-02-26
1042,2005-02-20
1043,2005-02-26
1044,2005-02-26
1045,2005-02-26
1046,2005-02-26
1047,2005-02-25
1048,2005-02-26
1049,2005-02-26
1050,2005-02-26
1051,2005-02-24
1052,2005-02-26
1053,2005-02-25
1054,2005-02-26
1055,2005-02-25
1056,2005-02-23
1057,2005-02-27
1058,2005-02-07
1059,2005-02-27
1060,2005-02-27
1061,2005-02-23
1062,2005-02-27
1063,2005-02-27
1064,2005-02-25
1065,2005-02-27
1066,2005-02-27
1067,2005-02-27
1068,2005-02-26
1069,2005-02-27
1070,2005-02-27
1071,2005-02-27
1072,2005-02-26
1073,2005-02-27
1074,2005-02-27
1075,2005-02-27
1076,2005-02-27
1077,2005-02-28
1078,2005-02-23
1079,2005-02-25
1080,2005-02-27
1081,2005-02-26
1082,2005-02-28
1083,2005-02-28
1084,2005-02-15
1085,2005-02-24
1086,2005-02-28
1087,2005-02-28
1088,2005-02-28
1089,2005-02-28
1090,2005-02-28
1091,2005-02-28
1092,2005-02-28
1093,2005-02-13
1094,2005-02-12
1095,2005-02-12
1096,2005-02-13
1097,2005-02-13
1098,2005-02-12
1099,2005-02-10
1100,2005-02-13
1101,2005-02-13
1102,2005-02-10
1103,2005-02-13
1104,2005-02-13
1105,2005-02-13
1106,2005-02-07
1107,2005-02-13
1108,2005-02-13
1109,2005-02-14
1110,2005-02-01
1111,2005-02-13
1112,2005-02-14
1113,2005-02-04
1114,2005-02-14
1115,2005-02-12
1116,2005-02-14
1117,2005-02-14
1118,2005-02-14
1119,2005-02-14
1120,2005-02-14
1121,2005-02-14
1122,2005-02-15
1123,2005-02-14
1124,2005-02-15
1125,2005-02-15
1126,2005-02-15
1127,2005-02-15
1128,2005-02-15
1129,2005-02-15
1130,2005-02-15
1131,2005-02-14
1132,2005-02-15
1133,2005-02-15
1134,2005-02-15
1135,2005-02-15
1136,2005-02-15
1137,2005-02-15
1138,2005-02-16
1139,2005-02-16
1140,2005-02-15
1141,2005-02-16
1142,2005-02-16
1143,2005-02-16
1144,2005-02-16
1145,2005-02-16
1146,2005-02-14
1147,2005-02-16
1148,2005-02-12
1149,2005-02-04
1150,2005-02-01
1151,2005-02-16
1152,2005-02-16
1153,2005-02-14
1154,2005-02-16
1155,2005-02-16
1156,2005-02-16
1157,2005-02-16
1158,2005-02-16
1159,2005-02-10
1160,2005-03-11
1161,2005-03-11
1162,2005-03-10
1163,2005-03-11
1164,2005-03-11
1165,2005-03-12
1166,2005-03-12
1167,2005-03-12
1168,2005-03-12
1169,2005-03-11
1170,2005-03-12
1171,2005-03-11
1172,2005-03-11
1173,2005-03-12
1174,2005-03-12
1175,2005-03-12
1176,2005-03-12
1177,2005-03-12
1178,2005-03-12
1179,2005-03-12
1180,2005-03-12
1181,2005-03-12
1182,2005-03-12
1183,2005-03-12
1184,2005-03-12
1185,2005-03-12
1186,2005-03-12
1187,2005-03-12
1188,2005-03-12
1189,2005-03-12
1190,2005-03-12
1191,2005-03-13
1192,2005-03-13
1193,2005-03-13
1194,2005-03-12
1195,2005-03-12
1196,2005-03-12
1197,2005-03-13
1198,2005-03-13
1199,2005-03-13
1200,2005-03-13
1201,2005-03-13
1202,2005-03-13
1203,2005-03-13
1204,2005-03-14
1205,2005-03-14
1206,2005-03-14
1207,2005-03-13
1208,2005-03-11
1209,2005-03-13
1210,2005-03-14
1211,2005-03-13
1212,2005-03-14
1213,2005-03-14
1214,2005-03-14
1215,2005-03-07
1216,2005-03-13
1217,2005-03-14
1218,2005-03-13
1219,2005-03-14
1220,2005-03-14
1221,2005-03-14
1222,2005-03-14
1223,2005-03-15
1224,2005-03-15
1225,2005-03-10
1226,2005-03-14
1227,2005-03-15
1228,2005-03-15
1229,2005-03-15
1230,2005-03-15
1231,2005-03-15
1232,2005-03-15
1233,2005-03-15
1234,2005-03-15
1235,2005-03-15
1236,2005-03-16
1237,2005-03-15
1238,2005-03-15
1239,2005-03-16
1240,2005-03-16
1241,2005-03-15
1242,2005-03-16
1243,2005-03-02
1244,2005-03-03
1245,2005-03-03
1246,2005-03-03
1247,2005-03-02
1248,2005-03-02
1249,2005-03-02
1250,2005-03-03
1251,2005-03-03
1252,2005-03-03
1253,2005-03-01
1254,2005-03-01
1255,2005-03-03
1256,2005-03-03
1257,2005-03-03
1258,2005-03-03
1259,2005-03-03
1260,2005-03-03
1261,2005-03-03
1262,2005-03-04
1263,2005-03-03
1264,2005-03-03
1265,2005-03-03
1266,2005-03-03
1267,2005-03-04
1268,2005-03-04
1269,2005-03-03
1270,2005-03-04
1271,2005-03-04
1272,2005-03-04
1273,2005-03-04
1274,2005-03-04
1275,2005-03-04
1276,2005-03-04
1277,2005-03-05
1278,2005-03-05
1279,2005-03-05
1280,2005-03-05
1281,2005-03-04
1282,2005-03-05
1283,2005-03-04
1284,2005-03-05
1285,2005-03-04
1286,2005-03-05
1287,2005-03-05
1288,2005-03-05
1289,2005-03-05
1290,2005-03-05
1291,2005-03-05
1292,2005-03-05
1293,2005-03-05
1294,2005-03-05
1295,2005-03-06
1296,2005-03-06
1297,2005-03-06
1298,2005-03-06
1299,2005-03-06
1300,2005-03-06
1301,2005-03-06
1302,2005-03-05
1303,2005-03-26
1304,2005-03-27
1305,2005-03-27
1306,2005-03-27
1307,2005-03-27
1308,2005-03-27
1309,2005-03-27
1310,2005-03-26
1311,2005-03-27
1312,2005-03-27
1313,2005-03-10
1314,2005-03-10
1315,2005-03-09
1316,2005-03-09
1317,2005-03-10
1318,2005-03-04
1319,2005-03-10
1320,2005-03-10
1321,2005-03-10
1322,2005-03-10
1323,2005-03-10
1324,2005-03-10
1325,2005-03-10
1326,2005-03-10
1327,2005-03-10
1328,2005-03-10
1329,2005-03-10
1330,2005-03-10
1331,2005-03-10
1332,2005-03-10
1333,2005-03-11
1334,2005-03-10
1335,2005-03-11
1336,2005-03-11
1337,2005-03-11
1338,2005-03-10
1339,2005-03-11
1340,2005-03-11
1341,2005-03-11
1342,2005-03-11
1343,2005-03-11
1344,2005-03-11
1345,2005-03-11
1346,2005-03-11
1347,2005-03-11
1348,2005-03-11
1349,2005-03-11
1350,2005-03-11
1351,2005-03-29
1352,2005-03-30
1353,2005-03-30
1354,2005-03-30
1355,2005-03-29
1356,2005-03-19
1357,2005-03-30
1358,2005-03-30
1359,2005-03-30
1360,2005-03-30
1361,2005-03-30
1362,2005-03-30
1363,2005-03-30
1364,2005-03-30
1365,2005-03-30
1366,2005-03-30
1367,2005-03-30
1368,2005-03-31
1369,2005-03-30
1370,2005-03-31
1371,2005-03-31
1372,2005-03-31
1373,2005-03-31
1374,2005-03-31
1375,2005-03-31
1376,2005-03-31
1377,2005-03-31
1378,2005-03-31
1379,2005-03-31
1380,2005-03-31
1381,2005-03-31
1382,2005-03-17
1383,2005-03-18
1384,2005-03-18
1385,2005-03-16
1386,2005-03-18
1387,2005-03-18
1388,2005-03-18
1389,2005-03-04
1390,2005-03-18
1391,2005-03-18
1392,2005-03-18
1393,2005-03-18
1394,2005-03-18
1395,2005-03-18
1396,2005-03-19
1397,2005-03-19
1398,2005-03-19
1399,2005-03-19
1400,2005-03-19
1401,2005-03-19
1402,2005-03-19
1403,2005-03-19
1404,2005-03-19
1405,2005-03-18
1406,2005-03-18
1407,2005-03-19
1408,2005-03-18
1409,2005-03-19
1410,2005-03-19
1411,2005-03-19
1412,2005-03-18
1413,2005-03-19
1414,2005-03-19
1415,2005-03-19
1416,2005-03-17
1417,2005-03-19
1418,2005-03-17
1419,2005-03-19
1420,2005-03-19
1421,2005-03-19
1422,2005-03-16
1423,2005-03-16
1424,2005-03-16
1425,2005-03-16
1426,2005-03-16
1427,2005-03-16
1428,2005-03-16
1429,2005-03-16
1430,2005-03-16
1431,2005-03-17
1432,2005-03-17
1433,2005-03-16
1434,2005-03-16
1435,2005-03-16
1436,2005-03-12
1437,2005-03-17
1438,2005-03-17
1439,2005-03-17
1440,2005-03-17
1441,2005-03-17
1442,2005-03-17
1443,2005-03-17
1444,2005-03-07
1445,2005-03-17
1446,2005-03-17
1447,2005-03-16
1448,2005-03-17
1449,2005-03-16
1450,2005-03-18
1451,2005-03-18
1452,2005-03-17
1453,2005-03-18
1454,2005-03-18
1455,2005-03-18
1456,2005-03-17
1457,2005-03-18
1458,2005-03-19
1459,2005-03-19
1460,2005-03-19
1461,2005-03-19
1462,2005-03-19
1463,2005-03-20
1464,2005-03-20
1465,2005-03-20
1466,2005-03-20
1467,2005-03-20
1468,2005-03-20
1469,2005-03-20
1470,2005-03-20
1471,2005-03-20
1472,2005-03-20
1473,2005-03-20
1474,2005-03-20
1475,2005-03-20
1476,2005-03-20
1477,2005-03-20
1478,2005-03-20
1479,2005-03-20
1480,2005-03-20
1481,2005-03-20
1482,2005-03-21
1483,2005-03-21
1484,2005-03-21
1485,2005-03-20
1486,2005-03-14
1487,2005-03-21
1488,2005-03-21
1489,2005-03-21
1490,2005-03-20
1491,2005-03-21
1492,2005-03-21
1493,2005-03-21
1494,2005-03-21
1495,2005-03-21
1496,2005-03-21
1497,2005-03-21
